%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8
13393000000,0,150.00000000000003,1.7763568394002505e-14,3.552713678800501e-15,1.0658141036401503e-14,150.0,0.0,3.552713678800501e-15,0.0,149.99999999999997
13393000000,0,150.00000000000009,-1.4921397450962104e-13,-3.055333763768431e-13,-1.5276668818842154e-13,149.99999999999963,-2.4158453015843406e-13,-3.090860900556436e-13,-2.2737367544323206e-13,150.00000000000023
13393000000,0,150.0,-1.0658141036401503e-14,4.973799150320701e-14,-7.105427357601002e-15,150.00000000000006,-1.4210854715202004e-14,2.842170943040401e-14,0.0,149.99999999999991
13393000000,0,149.99999999999997,4.263256414560601e-14,2.1316282072803006e-14,4.618527782440651e-14,149.99999999999994,-1.4210854715202004e-14,1.7763568394002505e-14,0.0,150.00000000000003
13393000000,0,150.00000000000003,-5.684341886080802e-14,2.1316282072803006e-14,-5.684341886080802e-14,149.9999999999999,-1.4210854715202004e-14,1.7763568394002505e-14,-1.4210854715202004e-14,150.0
13393000000,0,150.00000000000006,-5.684341886080802e-14,-1.4210854715202004e-14,-6.750155989720952e-14,150.00000000000006,-2.842170943040401e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,149.9999999999999
13402000000,0,150.00000000000006,-2.842170943040401e-14,-1.4210854715202004e-14,-3.907985046680551e-14,150.0,-4.263256414560601e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,149.99999999999994
13404000000,0,149.99999999999997,3.552713678800501e-14,1.4210854715202004e-14,3.197442310920451e-14,149.99999999999997,-1.4210854715202004e-14,7.105427357601002e-15,0.0,150.0
13405000000,0,150.00000000000003,-1.4210854715202004e-14,1.4210854715202004e-14,-3.552713678800501e-15,150.00000000000003,-2.842170943040401e-14,1.0658141036401503e-14,-1.4210854715202004e-14,149.99999999999997
13405000000,0,149.99999999999997,0.0,7.105427357601002e-14,7.105427357601002e-15,150.00000000000009,2.842170943040401e-14,6.039613253960852e-14,2.842170943040401e-14,149.9999999999999
13407000000,0,149.99999999999994,2.4868995751603507e-14,-4.618527782440651e-14,3.197442310920451e-14,150.00000000000003,0.0,-4.973799150320701e-14,0.0,150.0
13408000000,0,149.99999999999997,2.4868995751603507e-14,3.907985046680551e-14,2.4868995751603507e-14,150.00000000000006,2.842170943040401e-14,3.907985046680551e-14,2.842170943040401e-14,150.0
13408000000,0,150.0,-1.7763568394002505e-14,-2.1316282072803006e-14,-1.7763568394002505e-14,149.99999999999997,0.0,-2.4868995751603507e-14,0.0,150.00000000000003
13410000000,0,150.0,1.0658141036401503e-14,-2.4868995751603507e-14,1.7763568394002505e-14,150.00000000000003,2.842170943040401e-14,-2.842170943040401e-14,2.842170943040401e-14,149.99999999999997
13411000000,0,150.0,-1.0658141036401503e-14,-7.105427357601002e-15,-1.4210854715202004e-14,150.0,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,150.0
13412000000,0,150.00000000000003,-2.4868995751603507e-14,1.0658141036401503e-14,-2.1316282072803006e-14,150.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,150.0
13413000000,0,150.00000000000003,-1.7763568394002505e-14,1.7763568394002505e-14,-1.4210854715202004e-14,150.0,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.0
13414000000,0,149.99999999999997,3.552713678800501e-15,1.4210854715202004e-14,3.552713678800501e-15,149.99999999999997,0.0,7.105427357601002e-15,0.0,150.00000000000006
13416000000,0,150.0,-1.0658141036401503e-14,-1.4210854715202004e-14,-1.0658141036401503e-14,150.0,1.4210854715202004e-14,-1.7763568394002505e-14,1.4210854715202004e-14,150.0
13416000000,0,150.0,-1.4210854715202004e-14,-1.0658141036401503e-14,-1.0658141036401503e-14,150.0,1.4210854715202004e-14,-2.1316282072803006e-14,1.4210854715202004e-14,150.0
13416000000,0,149.99999999999997,1.4210854715202004e-14,2.1316282072803006e-14,1.4210854715202004e-14,150.0,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.00000000000003
13419000000,0,149.99999999999793,4.440892098500626e-13,-6.394884621840902e-14,4.511946372076636e-13,150.0000000000019,-5.542233338928781e-13,-7.105427357601002e-14,-5.684341886080801e-13,150.00000000000017
13419000000,0,149.9999999999999,8.526512829121202e-14,8.881784197001252e-14,8.526512829121202e-14,150.0,2.842170943040401e-14,9.237055564881302e-14,2.842170943040401e-14,150.0000000000001
13419000000,0,150.0,-7.105427357601002e-15,-1.7763568394002505e-14,-1.4210854715202004e-14,150.0,1.4210854715202004e-14,-1.7763568394002505e-14,1.4210854715202004e-14,150.0
13424000000,0,150.0,3.552713678800501e-14,2.1316282072803006e-14,3.552713678800501e-14,149.99999999999994,1.4210854715202004e-14,2.842170943040401e-14,0.0,150.00000000000009
13424000000,0,150.0000000000091,8.405720564041985e-12,-6.608047442568932e-12,8.405720564041985e-12,149.99999999999173,3.396394276933279e-12,-6.59738930153253e-12,3.410605131648481e-12,149.99999999999918
13424000000,0,150.0,3.552713678800501e-15,0.0,3.552713678800501e-15,150.00000000000006,-1.4210854715202004e-14,-3.552713678800501e-15,0.0,150.0
13424000000,0,150.0,-1.4210854715202004e-14,-2.4868995751603507e-14,-1.0658141036401503e-14,149.99999999999997,-1.4210854715202004e-14,-1.0658141036401503e-14,-1.4210854715202004e-14,150.00000000000006
13429000000,0,150.0,-7.105427357601002e-15,0.0,-7.105427357601002e-15,150.0,1.4210854715202004e-14,-3.552713678800501e-15,0.0,150.0
13429000000,0,149.99999999999994,-2.842170943040401e-14,-1.4210854715202004e-14,-2.842170943040401e-14,150.00000000000003,0.0,-2.1316282072803006e-14,-1.4210854715202004e-14,150.0
13429000000,0,150.0,-7.815970093361102e-14,7.815970093361102e-14,-8.526512829121202e-14,150.00000000000017,5.684341886080802e-14,7.105427357601002e-14,5.684341886080802e-14,149.99999999999983
13429000000,0,150.0,0.0,-1.0658141036401503e-14,0.0,149.99999999999986,-5.684341886080802e-14,-1.0658141036401503e-14,-5.684341886080802e-14,150.00000000000023
13429000000,0,150.0,-2.842170943040401e-14,-1.7763568394002505e-14,-2.1316282072803006e-14,150.0,1.4210854715202004e-14,-1.7763568394002505e-14,1.4210854715202004e-14,150.0
13430000000,0,150.0,-1.4210854715202004e-14,-7.105427357601002e-15,-1.0658141036401503e-14,150.0,1.4210854715202004e-14,-7.105427357601002e-15,1.4210854715202004e-14,150.0
13431000000,0,150.0,-1.4210854715202004e-14,2.1316282072803006e-14,-1.4210854715202004e-14,150.00000000000006,1.4210854715202004e-14,2.1316282072803006e-14,1.4210854715202004e-14,150.0
13432000000,0,149.99999999999994,-7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,150.0,2.842170943040401e-14,7.105427357601002e-15,1.4210854715202004e-14,150.0
13432000000,0,150.0,-4.618527782440651e-14,-2.842170943040401e-14,-4.618527782440651e-14,149.99999999999997,-1.4210854715202004e-14,-2.842170943040401e-14,-1.4210854715202004e-14,150.00000000000006
13434000000,0,150.0,-1.4210854715202004e-14,1.7763568394002505e-14,-1.7763568394002505e-14,150.0,1.4210854715202004e-14,2.842170943040401e-14,2.842170943040401e-14,150.0
13435000000,0,150.00000000000006,0.0,2.1316282072803006e-14,-7.105427357601002e-15,149.99999999999997,4.263256414560601e-14,2.1316282072803006e-14,4.263256414560601e-14,150.0
13436000000,0,150.00000000000006,-1.7763568394002505e-14,1.1723955140041653e-13,-3.197442310920451e-14,149.99999999999997,9.947598300641403e-14,1.2434497875801753e-13,7.105427357601002e-14,149.99999999999994
13437000000,0,150.0,1.0658141036401503e-14,-7.105427357601002e-15,3.552713678800501e-15,149.99999999999997,1.4210854715202004e-14,-3.552713678800501e-15,0.0,150.0
13440000000,0,150.0,-5.3290705182007514e-14,-1.0658141036401503e-14,-5.3290705182007514e-14,150.0,-1.4210854715202004e-14,-1.7763568394002505e-14,-2.842170943040401e-14,150.0
13440000000,0,150.0,1.0658141036401503e-14,2.842170943040401e-14,1.0658141036401503e-14,150.00000000000003,2.842170943040401e-14,3.552713678800501e-14,1.4210854715202004e-14,149.99999999999997
13440000000,0,150.00000000000006,3.552713678800501e-15,-3.552713678800501e-15,1.0658141036401503e-14,150.00000000000003,-1.4210854715202004e-14,-1.0658141036401503e-14,-1.4210854715202004e-14,150.0
13441000000,0,150.0,2.1316282072803006e-14,-1.7763568394002505e-14,2.1316282072803006e-14,150.0,0.0,-1.0658141036401503e-14,0.0,150.0
13442000000,0,149.99999999999994,-3.552713678800501e-15,3.552713678800501e-14,3.552713678800501e-15,150.00000000000003,1.4210854715202004e-14,2.4868995751603507e-14,0.0,150.0
13443000000,0,149.9999999999995,3.943512183468556e-13,6.430411758628907e-13,3.943512183468556e-13,150.00000000000068,3.126388037344441e-13,6.430411758628907e-13,2.8421709430404007e-13,149.99999999999983
13444000000,0,150.0,3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,150.00000000000003,-1.4210854715202004e-14,-3.552713678800501e-15,-2.842170943040401e-14,150.00000000000003
13444000000,0,150.0,7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,150.00000000000003,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,150.0
13446000000,0,150.0000000000001,-1.0658141036401503e-13,-1.3145040611561853e-13,-1.1013412404281553e-13,150.0,-5.684341886080802e-14,-1.3500311979441904e-13,-8.526512829121202e-14,149.99999999999991
13448000000,0,150.0,-3.552713678800501e-15,-1.0658141036401503e-14,-1.0658141036401503e-14,149.99999999999997,1.4210854715202004e-14,-1.0658141036401503e-14,0.0,150.0
13448000000,0,150.0,0.0,0.0,0.0,150.0,0.0,-7.105427357601002e-15,-1.4210854715202004e-14,150.0
13448000000,0,150.0,3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15,150.00000000000003,0.0,-7.105427357601002e-15,-1.4210854715202004e-14,150.0
13453000000,0,150.0,3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,150.0,1.4210854715202004e-14,-7.105427357601002e-15,0.0,149.99999999999997
13453000000,0,150.0,1.0658141036401503e-14,1.0658141036401503e-14,1.0658141036401503e-14,150.0,2.842170943040401e-14,1.0658141036401503e-14,1.4210854715202004e-14,149.99999999999997
13453000000,0,150.0,2.4868995751603507e-14,-3.552713678800501e-15,2.4868995751603507e-14,149.99999999999994,0.0,3.552713678800501e-15,-2.842170943040401e-14,150.00000000000006
13453000000,0,149.99999999999824,-7.851497230149107e-13,5.009326287108706e-13,-7.851497230149107e-13,150.00000000000142,-6.963318810448982e-13,5.009326287108706e-13,-7.105427357601002e-13,150.00000000000034
13454000000,0,150.00000000000006,-2.3803181647963356e-13,-1.3145040611561853e-13,-2.3092638912203256e-13,150.00000000000009,-1.1368683772161603e-13,-1.2434497875801753e-13,-1.2789769243681803e-13,149.9999999999999
13455000000,0,150.0,-1.0658141036401503e-14,-2.1316282072803006e-14,-7.105427357601002e-15,150.00000000000003,0.0,-2.4868995751603507e-14,-1.4210854715202004e-14,149.99999999999997
13456000000,0,150.0,-3.552713678800501e-15,1.4210854715202004e-14,-1.0658141036401503e-14,149.99999999999997,1.4210854715202004e-14,1.7763568394002505e-14,0.0,150.0
13457000000,0,150.00000000000003,1.0658141036401503e-14,1.0658141036401503e-14,1.0658141036401503e-14,150.00000000000003,0.0,7.105427357601002e-15,-1.4210854715202004e-14,149.99999999999997
13458000000,0,150.0,9.592326932761353e-14,3.552713678800501e-15,8.881784197001252e-14,149.9999999999998,-1.4210854715202004e-14,1.0658141036401503e-14,-1.4210854715202004e-14,150.00000000000017
13458000000,0,150.00000000000009,-8.171241461241152e-14,-7.815970093361102e-14,-8.881784197001252e-14,150.00000000000003,-2.842170943040401e-14,-7.815970093361102e-14,-2.842170943040401e-14,149.9999999999999
13460000000,0,150.00000000000028,-2.0250467969162855e-13,-3.623767952376511e-13,-1.9539925233402755e-13,149.99999999999957,-1.9895196601282805e-13,-3.552713678800501e-13,-1.9895196601282805e-13,150.00000000000017
13461000000,0,149.99999999999994,7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,149.99999999999997,0.0,3.552713678800501e-15,0.0,150.0
13461000000,0,149.99999999999997,1.7763568394002505e-14,1.4210854715202004e-14,2.1316282072803006e-14,149.99999999999997,0.0,2.1316282072803006e-14,1.4210854715202004e-14,150.00000000000003
13463000000,0,149.99999999999991,1.1013412404281553e-13,9.237055564881302e-14,1.1013412404281553e-13,149.99999999999997,4.263256414560601e-14,9.237055564881302e-14,4.263256414560601e-14,150.00000000000006
13464000000,0,149.99999999999994,3.907985046680551e-14,-3.552713678800501e-15,3.907985046680551e-14,149.99999999999994,-1.4210854715202004e-14,-7.105427357601002e-15,-1.4210854715202004e-14,150.00000000000006
13465000000,0,150.00000000000003,1.7763568394002505e-14,-4.618527782440651e-14,1.7763568394002505e-14,149.99999999999997,-1.4210854715202004e-14,-4.263256414560601e-14,-1.4210854715202004e-14,150.0
13466000000,0,150.00000000000003,3.552713678800501e-15,7.105427357601002e-15,-3.552713678800501e-15,150.0,-1.4210854715202004e-14,7.105427357601002e-15,-1.4210854715202004e-14,150.0
13468000000,0,150.00000000000006,-1.0658141036401503e-13,4.263256414560601e-14,-1.1013412404281553e-13,150.00000000000026,5.684341886080802e-14,4.263256414560601e-14,5.684341886080802e-14,149.99999999999966
13468000000,0,150.00000000000006,-3.197442310920451e-14,-4.973799150320701e-14,-2.4868995751603507e-14,149.99999999999997,-1.4210854715202004e-14,-4.263256414560601e-14,-1.4210854715202004e-14,149.99999999999994
13469000000,0,149.99999999999997,0.0,7.105427357601002e-15,-1.0658141036401503e-14,150.0,-1.4210854715202004e-14,0.0,0.0,149.99999999999997
13469000000,0,149.99999999999994,1.7763568394002505e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.0,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,149.99999999999994
13471000000,0,149.99999999999997,-2.4868995751603507e-14,4.618527782440651e-14,-3.552713678800501e-14,150.0,0.0,3.907985046680551e-14,0.0,150.0
13472000000,0,150.0,1.0658141036401503e-14,-7.105427357601002e-15,7.105427357601002e-15,150.00000000000003,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,149.99999999999997
13473000000,0,149.99999999999997,1.7763568394002505e-14,-3.552713678800501e-15,1.4210854715202004e-14,150.0,0.0,-1.7763568394002505e-14,0.0,150.0
13474000000,0,150.0,-1.0658141036401503e-14,5.3290705182007514e-14,-1.4210854715202004e-14,150.0000000000001,2.842170943040401e-14,3.907985046680551e-14,2.842170943040401e-14,149.9999999999999
13475000000,0,150.00000000000074,-1.8829382497642655e-13,-1.2683187833317788e-12,-1.9539925233402755e-13,149.9999999999975,-7.531752999057062e-13,-1.2754242106893798e-12,-7.531752999057062e-13,150.00000000000173
13476000000,0,150.00000000000003,1.7763568394002505e-14,-3.907985046680551e-14,2.1316282072803006e-14,149.99999999999997,1.4210854715202004e-14,-3.907985046680551e-14,1.4210854715202004e-14,150.00000000000006
13477000000,0,150.0,-1.4210854715202004e-14,-2.1316282072803006e-14,-7.105427357601002e-15,150.00000000000003,4.263256414560601e-14,-2.4868995751603507e-14,2.842170943040401e-14,150.0
13478000000,0,149.99999999999997,-1.0658141036401503e-14,7.105427357601002e-15,-7.105427357601002e-15,150.00000000000003,2.842170943040401e-14,3.552713678800501e-15,1.4210854715202004e-14,150.00000000000006
13478000000,0,150.00000000001094,-1.2963852213943028e-11,-1.3798739928461146e-11,-1.2960299500264227e-11,150.0000000000005,-4.291678123991005e-12,-1.3798739928461146e-11,-4.305888978706207e-12,149.99999999998857
13480000000,0,150.0,-5.684341886080802e-14,-3.907985046680551e-14,-5.3290705182007514e-14,150.0,4.263256414560601e-14,-3.907985046680551e-14,4.263256414560601e-14,149.99999999999994
13481000000,0,149.99999999999997,3.907985046680551e-14,-3.907985046680551e-14,4.263256414560601e-14,149.99999999999991,1.4210854715202004e-14,-3.907985046680551e-14,1.4210854715202004e-14,150.00000000000014
13482000000,0,150.00000000000006,-6.750155989720952e-14,-1.0658141036401503e-13,-6.750155989720952e-14,150.00000000000003,-1.4210854715202004e-14,-9.237055564881302e-14,-1.4210854715202004e-14,150.0
13483000000,0,150.0,-3.552713678800501e-15,-1.4210854715202004e-14,0.0,150.00000000000009,5.684341886080802e-14,-2.1316282072803006e-14,5.684341886080802e-14,149.99999999999994
13484000000,0,149.99999999999997,-3.552713678800501e-15,1.4210854715202004e-14,0.0,150.00000000000006,4.263256414560601e-14,2.1316282072803006e-14,4.263256414560601e-14,150.0
13485000000,0,149.99999999999991,2.842170943040401e-14,2.8066438062523957e-13,3.197442310920451e-14,150.00000000000006,1.4210854715202004e-13,2.8066438062523957e-13,1.4210854715202004e-13,150.00000000000006
13486000000,0,149.99999999999997,3.552713678800501e-15,1.4210854715202004e-14,3.552713678800501e-15,150.0,0.0,3.552713678800501e-15,0.0,150.0
13487000000,0,150.00000000000009,-3.552713678800501e-14,-3.907985046680551e-14,-3.197442310920451e-14,149.99999999999997,-1.4210854715202004e-14,-4.618527782440651e-14,-1.4210854715202004e-14,150.0
13488000000,0,150.0,1.4210854715202004e-14,-7.105427357601002e-15,1.4210854715202004e-14,150.0,0.0,-1.0658141036401503e-14,0.0,150.0
13489000000,0,149.99999999999983,-6.039613253960852e-14,-2.1316282072803006e-14,-4.618527782440651e-14,150.00000000000009,-7.105427357601002e-14,-3.552713678800501e-14,-5.684341886080802e-14,150.00000000000006
13490000000,0,149.99999999999997,1.0658141036401503e-14,-7.105427357601002e-15,7.105427357601002e-15,150.0,0.0,-1.4210854715202004e-14,0.0,150.0
13491000000,0,150.0,1.7763568394002505e-14,7.105427357601002e-15,2.4868995751603507e-14,150.00000000000003,1.4210854715202004e-14,-3.552713678800501e-15,1.4210854715202004e-14,150.0
13491000000,0,150.0000000000001,3.197442310920451e-14,-1.4210854715202004e-14,3.197442310920451e-14,150.0,4.263256414560601e-14,-1.7763568394002505e-14,4.263256414560601e-14,149.99999999999994
13493000000,0,150.0,3.552713678800501e-15,-7.105427357601002e-15,3.552713678800501e-15,150.0,0.0,-7.105427357601002e-15,0.0,150.0
13496000000,0,150.00000000000003,7.460698725481052e-14,-7.815970093361102e-14,7.105427357601002e-14,150.00000000000006,0.0,-8.171241461241152e-14,0.0,149.99999999999994
13496000000,0,149.99999999999997,-3.552713678800501e-15,-7.105427357601002e-14,-3.552713678800501e-15,149.99999999999997,-2.842170943040401e-14,-6.750155989720952e-14,-2.842170943040401e-14,150.00000000000003
13496000000,0,150.00000000000003,5.3290705182007514e-14,-7.105427357601002e-14,4.973799150320701e-14,149.99999999999977,-2.842170943040401e-14,-7.460698725481052e-14,-4.263256414560601e-14,150.00000000000023
13496000000,0,149.99999999999997,-1.4210854715202004e-14,3.197442310920451e-14,-1.7763568394002505e-14,150.0,-1.4210854715202004e-14,2.1316282072803006e-14,0.0,150.0
13499000000,0,149.99999999999991,7.105427357601002e-14,9.237055564881302e-14,7.105427357601002e-14,150.0,1.4210854715202004e-14,8.881784197001252e-14,1.4210854715202004e-14,150.00000000000009
13501000000,0,150.0,1.4210854715202004e-14,3.552713678800501e-15,1.0658141036401503e-14,150.0,0.0,0.0,0.0,150.0
13501000000,0,149.99999999999997,2.1316282072803006e-14,3.552713678800501e-15,1.0658141036401503e-14,150.0,0.0,0.0,0.0,150.0
13502000000,0,149.99999999999994,-2.1316282072803006e-14,-1.7763568394002505e-14,-3.197442310920451e-14,150.0,0.0,-2.4868995751603507e-14,1.4210854715202004e-14,149.99999999999994
13503000000,0,150.0,-2.1316282072803006e-14,-3.552713678800501e-15,-2.4868995751603507e-14,150.0,0.0,0.0,0.0,150.0
13504000000,0,150.0,3.552713678800501e-14,3.552713678800501e-15,1.7763568394002505e-14,149.99999999999994,2.842170943040401e-14,1.0658141036401503e-14,1.4210854715202004e-14,150.0
13505000000,0,150.00000000000014,2.7711166694643907e-13,-1.1368683772161603e-13,2.7000623958883807e-13,149.99999999999997,1.4210854715202004e-13,-1.2434497875801753e-13,1.4210854715202004e-13,149.99999999999983
13506000000,0,150.0000000000001,-7.105427357601002e-15,-2.4868995751603507e-14,-1.0658141036401503e-14,150.0,2.842170943040401e-14,-2.842170943040401e-14,2.842170943040401e-14,149.99999999999991
13507000000,0,149.99999999999994,3.126388037344441e-13,-2.1316282072803006e-13,3.090860900556436e-13,149.9999999999988,-2.4158453015843406e-13,-2.2026824808563106e-13,-2.2737367544323206e-13,150.00000000000122
13508000000,0,150.0,-2.1316282072803006e-14,-5.3290705182007514e-14,-2.4868995751603507e-14,150.0,-1.4210854715202004e-14,-6.394884621840902e-14,-1.4210854715202004e-14,149.99999999999997
13509000000,0,149.99999999999991,5.968558980384842e-13,-2.4868995751603507e-14,5.933031843596837e-13,150.0000000000001,1.7053025658242404e-13,-2.842170943040401e-14,1.5631940186722204e-13,150.0
13510000000,0,149.99999999999991,-3.552713678800501e-14,6.039613253960852e-14,-3.907985046680551e-14,150.0000000000001,4.263256414560601e-14,5.684341886080802e-14,4.263256414560601e-14,149.9999999999999
13511000000,0,150.00000000000003,2.1316282072803006e-14,-7.105427357601002e-15,1.7763568394002505e-14,150.0,2.842170943040401e-14,-1.0658141036401503e-14,2.842170943040401e-14,149.99999999999994
13512000000,0,150.00000000000003,2.1316282072803006e-14,1.4210854715202004e-14,3.197442310920451e-14,149.99999999999997,2.842170943040401e-14,1.7763568394002505e-14,2.842170943040401e-14,150.0
13513000000,0,149.99999999999997,1.0658141036401503e-14,2.4868995751603507e-14,1.7763568394002505e-14,150.0,1.4210854715202004e-14,2.1316282072803006e-14,1.4210854715202004e-14,150.0
13514000000,0,150.0,2.1316282072803006e-14,1.7763568394002505e-14,1.7763568394002505e-14,150.00000000000003,-2.842170943040401e-14,1.4210854715202004e-14,-2.842170943040401e-14,150.00000000000006
13515000000,0,149.99999999999994,-7.105427357601002e-15,-2.4868995751603507e-14,-1.7763568394002505e-14,150.00000000000003,-2.842170943040401e-14,-2.842170943040401e-14,-4.263256414560601e-14,150.0
13516000000,0,150.00000000000017,5.684341886080802e-14,-2.4868995751603507e-14,5.3290705182007514e-14,149.99999999999994,1.1368683772161603e-13,-2.842170943040401e-14,1.1368683772161603e-13,149.99999999999983
13517000000,0,150.0,2.1316282072803006e-14,0.0,3.552713678800501e-15,150.00000000000003,-1.4210854715202004e-14,-1.0658141036401503e-14,0.0,150.0
13518000000,0,150.0,1.4210854715202004e-14,-7.105427357601002e-15,1.4210854715202004e-14,150.0,0.0,-7.105427357601002e-15,0.0,150.0
