%time,field.data
13374000000,150.0
13374000000,150.0
13374000000,150.0
13374000000,150.0
13374000000,150.0
13374000000,150.0
13375000000,150.0
13376000000,150.0
13377000000,150.0
13378000000,150.0
13379000000,150.0
13380000000,150.0
13381000000,150.0
13382000000,150.0
13383000000,150.0
13384000000,150.0
13385000000,150.0
13386000000,150.0
13387000000,150.0
13389000000,150.0
13389000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13393000000,150.0
13402000000,150.0
13404000000,150.0
13405000000,150.0
13405000000,150.0
13407000000,150.0
13408000000,150.0
13409000000,150.0
13410000000,150.0
13411000000,150.0
13412000000,150.0
13413000000,150.0
13414000000,150.0
13416000000,150.0
13416000000,150.0
13417000000,150.0
13419000000,150.0
13419000000,150.0
13419000000,150.0
13424000000,150.0
13424000000,150.0
13424000000,150.0
13424000000,150.0
13429000000,150.0
13429000000,150.0
13429000000,150.0
13429000000,150.0
13429000000,150.0
13430000000,150.0
13431000000,150.0
13432000000,150.0
13432000000,150.0
13434000000,150.0
13435000000,150.0
13436000000,150.0
13437000000,150.0
13440000000,150.0
13440000000,150.0
13440000000,150.0
13441000000,150.0
13442000000,150.0
13443000000,150.0
13444000000,150.0
13444000000,150.0
13446000000,150.0
13448000000,150.0
13448000000,150.0
13448000000,150.0
13453000000,150.0
13453000000,150.0
13453000000,150.0
13453000000,150.0
13454000000,150.0
13455000000,150.0
13456000000,150.0
13457000000,150.0
13458000000,150.0
13458000000,150.0
13460000000,150.0
13461000000,150.0
13461000000,150.0
13463000000,150.0
13464000000,150.0
13465000000,150.0
13466000000,150.0
13468000000,150.0
13468000000,150.0
13469000000,150.0
13469000000,150.0
13471000000,150.0
13472000000,150.0
13473000000,150.0
13474000000,150.0
13475000000,150.0
13476000000,150.0
13477000000,150.0
13478000000,150.0
13479000000,150.0
13480000000,150.0
13481000000,150.0
13482000000,150.0
13483000000,150.0
13484000000,150.0
13485000000,150.0
13486000000,150.0
13487000000,150.0
13488000000,150.0
13489000000,150.0
13490000000,150.0
13491000000,150.0
13492000000,150.0
13493000000,150.0
13496000000,150.0
13496000000,150.0
13496000000,150.0
13496000000,150.0
13499000000,150.0
13501000000,150.0
13501000000,150.0
13502000000,150.0
13503000000,150.0
13504000000,150.0
13505000000,150.0
13506000000,150.0
13507000000,150.0
13508000000,150.0
13509000000,150.0
13510000000,150.0
13511000000,150.0
13512000000,150.0
13513000000,150.0
13514000000,150.0
13515000000,150.0
13516000000,150.0
13517000000,150.0
13518000000,150.0
13519000000,150.0
13520000000,150.0
13521000000,150.0
13522000000,150.0
13526000000,150.0
13526000000,150.0
13528000000,150.0
13528000000,150.0
13528000000,150.0
13528000000,150.0
13531000000,150.0
13532000000,150.0
13533000000,150.0
13534000000,150.0
13535000000,150.0
13536000000,150.0
13537000000,150.0
13538000000,150.0
13539000000,150.0
13540000000,150.0
13541000000,150.0
13542000000,150.0
13543000000,150.0
13544000000,150.0
13545000000,150.0
13546000000,150.0
13547000000,150.0
13548000000,150.0
13549000000,150.0
13550000000,150.0
13551000000,150.0
13552000000,150.0
13553000000,150.0
13554000000,150.0
13555000000,150.0
13556000000,150.0
13557000000,150.0
13558000000,150.0
13559000000,150.0
13560000000,150.0
13562000000,150.0
13562000000,150.0
13563000000,150.0
13563000000,150.0
13565000000,150.0
13567000000,150.0
13569000000,150.0
13569000000,150.0
13569000000,150.0
13570000000,150.0
13571000000,150.0
13572000000,150.0
13573000000,150.0
13574000000,150.0
13575000000,150.0
13576000000,150.0
13577000000,150.0
13578000000,150.0
13579000000,150.0
13580000000,150.0
13581000000,150.0
13582000000,150.0
13583000000,150.0
13584000000,150.0
13585000000,150.0
13586000000,150.0
13587000000,150.0
13588000000,150.0
13588000000,150.0
13590000000,150.0
13591000000,150.0
13595000000,150.0
13595000000,150.0
13595000000,150.0
13595000000,150.0
13598000000,150.0
13598000000,150.0
13598000000,150.0
13602000000,150.0
13602000000,150.0
13602000000,150.0
13602000000,150.0
13606000000,150.0
13606000000,150.0
13606000000,150.0
13606000000,150.0
13606000000,150.0
13606000000,150.0
13606000000,150.0
13610000000,150.0
13610000000,150.0
13613000000,150.0
13613000000,150.0
13613000000,150.0
13613000000,150.0
13616000000,150.0
13617000000,150.0
13618000000,150.0
13619000000,150.0
13620000000,150.0
13621000000,150.0
13622000000,150.0
13623000000,150.0
13624000000,150.0
13625000000,150.0
13626000000,150.0
13627000000,150.0
13628000000,150.0
13629000000,150.0
13630000000,150.0
13631000000,150.0
13632000000,150.0
13635000000,150.0
13635000000,150.0
13635000000,150.0
13635000000,150.0
13637000000,150.0
13638000000,150.0
13640000000,150.0
13640000000,150.0
13641000000,150.0
13642000000,150.0
13643000000,150.0
13644000000,150.0
13645000000,150.0
13646000000,150.0
13647000000,150.0
13648000000,150.0
13649000000,150.0
13650000000,150.0
13651000000,150.0
13652000000,150.0
13653000000,150.0
13654000000,150.0
13655000000,150.0
13656000000,150.0
13657000000,150.0
13658000000,150.0
13659000000,150.0
13660000000,150.0
13660000000,150.0
13661000000,150.0
13662000000,150.0
13663000000,150.0
13663000000,150.0
13666000000,150.0
13667000000,150.0
13668000000,150.0
13669000000,150.0
13670000000,150.0
13671000000,150.0
13672000000,150.0
13673000000,150.0
13674000000,150.0
13675000000,150.0
13676000000,150.0
13677000000,150.0
13677000000,150.0
13677000000,150.0
13683000000,150.0
13683000000,150.0
13683000000,150.0
13683000000,150.0
13683000000,150.0
13683000000,150.0
13683000000,150.0
13699000000,150.0
13699000000,150.0
13699000000,150.0
13699000000,150.0
13703000000,150.0
13703000000,150.0
13703000000,150.0
13703000000,150.0
13703000000,150.0
13703000000,150.0
13704000000,150.0
13705000000,150.0
13706000000,150.0
13707000000,150.0
13708000000,150.0
13709000000,150.0
13710000000,150.0
13711000000,150.0
13712000000,150.0
13713000000,150.0
13714000000,150.0
13714000000,150.0
13716000000,150.0
13717000000,150.0
13718000000,150.0
13719000000,150.0
13720000000,150.0
13721000000,150.0
13722000000,150.0
13723000000,150.0
13724000000,150.0
13725000000,150.0
13726000000,150.0
13727000000,150.0
13728000000,150.0
13729000000,150.0
13730000000,150.0
13731000000,150.0
13732000000,150.0
13733000000,150.0
13734000000,150.0
13735000000,150.0
13736000000,150.0
13737000000,150.0
13738000000,150.0
13739000000,150.0
13740000000,150.0
13741000000,150.0
13742000000,150.0
13743000000,150.0
13744000000,150.0
13745000000,150.0
13746000000,150.0
13747000000,150.0
13749000000,150.0
13749000000,150.0
13753000000,150.0
13753000000,150.0
13753000000,150.0
13753000000,150.0
13753000000,150.0
13753000000,150.0
13756000000,150.0
13757000000,150.0
13757000000,150.0
13759000000,150.0
13759000000,150.0
13760000000,150.0
13762000000,150.0
13763000000,150.0
13764000000,150.0
13765000000,150.0
13765000000,150.0
13765000000,150.0
13767000000,150.0
13768000000,150.0
13769000000,150.0
13770000000,150.0
13772000000,150.0
13772000000,150.0
13773000000,150.0
13774000000,150.0
13775000000,150.0
13777000000,150.0
13778000000,150.0
13779000000,150.0
13780000000,150.0
13781000000,150.0
13782000000,150.0
13783000000,150.0
13784000000,150.0
13785000000,150.0
13786000000,150.0
13787000000,150.0
13788000000,150.0
13789000000,150.0
13790000000,150.0
13791000000,150.0
13792000000,150.0
13792000000,150.0
13794000000,150.0
13795000000,150.0
13796000000,150.0
13797000000,150.0
13798000000,150.0
13798000000,150.0
13800000000,150.0
13801000000,150.0
13802000000,150.0
13803000000,150.0
13804000000,150.0
13805000000,150.0
13806000000,150.0
13807000000,150.0
13808000000,150.0
13808000000,150.0
13810000000,150.0
13811000000,150.0
13812000000,150.0
13813000000,150.0
13814000000,150.0
13815000000,150.0
13815000000,150.0
13817000000,150.0
13818000000,150.0
13819000000,150.0
13820000000,150.0
13821000000,150.0
13821000000,150.0
13826000000,150.0
13826000000,150.0
13826000000,150.0
13826000000,150.0
13827000000,150.0
13828000000,150.0
13829000000,150.0
13830000000,150.0
13830000000,150.0
13830000000,150.0
13834000000,150.0
13834000000,150.0
13836000000,150.0
13836000000,150.0
13837000000,150.0
13837000000,150.0
13837000000,150.0
13837000000,150.0
13837000000,150.0
13843000000,150.0
13844000000,150.0
13845000000,150.0
13846000000,150.0
13846000000,150.0
13847000000,150.0
13848000000,150.0
13849000000,150.0
13849000000,150.0
13849000000,150.0
13849000000,150.0
13849000000,150.0
13855000000,150.0
13856000000,150.0
13857000000,150.0
13858000000,150.0
13859000000,150.0
13860000000,150.0
13861000000,150.0
13862000000,150.0
13864000000,150.0
13864000000,150.0
13865000000,150.0
13866000000,150.0
13867000000,150.0
13868000000,150.0
13869000000,150.0
13870000000,150.0
13871000000,150.0
13871000000,150.0
13873000000,150.0
13874000000,150.0
13876000000,150.0
13876000000,150.0
13877000000,150.0
13878000000,150.0
13879000000,150.0
13880000000,150.0
13881000000,150.0
13882000000,150.0
13883000000,150.0
13884000000,150.0
13885000000,150.0
13886000000,150.0
13887000000,150.0
13888000000,150.0
13889000000,150.0
13890000000,150.0
13892000000,150.0
13893000000,150.0
13893000000,150.0
13894000000,150.0
13894000000,150.0
13897000000,150.0
13897000000,150.0
13898000000,150.0
13899000000,150.0
13900000000,150.0
13901000000,150.0
13902000000,150.0
13903000000,150.0
13904000000,150.0
13905000000,150.0
13906000000,150.0
13907000000,150.0
13908000000,150.0
13909000000,150.0
13910000000,150.0
13911000000,150.0
13912000000,150.0
13913000000,150.0
13914000000,150.0
13915000000,150.0
13916000000,150.0
13916000000,150.0
13916000000,150.0
13920000000,150.0
13920000000,150.0
13920000000,150.0
13925000000,150.0
13925000000,150.0
13925000000,150.0
13928000000,150.0
13928000000,150.0
13928000000,150.0
13929000000,150.0
13929000000,150.0
13936000000,150.0
13936000000,150.0
13937000000,150.0
13938000000,150.0
13939000000,150.0
