time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data,t_s,wdot_conservative
14804000000.0,4501,14805000000,panda_K,0.9397018323904844,-12.325787306780322,10.329629491758755,-1.135925321875474,-0.1239042271698099,-0.8870727901767131,0.0211865515401535,-0.1540562752534109,0.0933870097000869,-0.1783361831098605,-0.051463536216482,-0.0126394950409802,0.59050770057551,-0.1017807366543513,0.1858029939111694,0.9994410680687108,-0.0302565135211195,0.0134568358719762,0.0040260399867907,0.0203942835506663,-0.2044744960591836,0.1461774354858033,-0.0,-0.0,-0.0,0,150.00000000000003,2.1316282072803012e-14,-2.4868995751603507e-14,2.3092638912203256e-14,150.0,-2.8421709430404014e-14,-2.042810365310288e-14,-1.4210854715202004e-14,150.00000000000009,150.0,14804000000.0,-5.023320115689024
14807000000.0,4502,14808000000,panda_K,0.8894002569431126,-11.804150619465153,9.550485364594136,-1.0841473293687232,-0.1152489417222767,-0.8382428118083737,0.0206283104604981,-0.1560403410308518,0.0968016758976112,-0.1618019504525738,-0.0470879149934843,-0.0135136575643438,0.59050770057551,-0.1017807366543513,0.1858029939111694,0.9994410680687108,-0.0302565135211195,0.0134568358719762,0.0040260399867907,0.0203942835506663,-0.2044744960591836,0.1461774354858033,-0.0,-0.0,-0.0,0,149.99999999999997,1.9539925233402755e-14,-3.552713678800501e-15,1.9539925233402755e-14,150.00000000000009,0.0,-2.664535259100376e-15,0.0,149.99999999999997,150.0,14807000000.0,-5.207225904227335
14811000000.0,4503,14811000000,panda_K,0.8725171144992272,-11.305094743355482,8.811837847784508,-1.0366842262459477,-0.094353582351905,-0.7927738747707486,0.0201437999435108,-0.1579321356903134,0.0998378400662579,-0.1465192543847491,-0.0429965632582172,-0.0141300887993631,0.5906362624866405,-0.1027325496058126,0.1864178095013933,0.9994354420987912,-0.0303021502503161,0.0136223829326356,0.004495333064546,0.0203942835506663,-0.2044744960591836,0.1461774354858033,-0.0,-0.0,-0.0,0,150.00000000000003,1.5987211554602254e-14,-2.1316282072803012e-14,1.5987211554602254e-14,150.00000000000003,-4.263256414560601e-14,-2.042810365310288e-14,-4.263256414560601e-14,150.0,150.0,14811000000.0,-5.38251909854981
14814000000.0,4504,14814000000,panda_K,0.89898011643855,-10.796182457637816,7.786793073440285,-1.0013556298562087,-0.0433855799249885,-0.7488313587339684,0.0193133847912948,-0.1596792207580909,0.1023457428833178,-0.1318062021399152,-0.0379482530513839,-0.0145180274714991,0.5906975540447015,-0.1032167066199765,0.1867378727609683,0.9994328077864596,-0.0303264772251209,0.0136936012366835,0.0046960990596648,0.0198943335543666,-0.2043045670619751,0.1444065484412342,-0.0,-0.0,-0.0,0,149.99999999999997,2.8421709430404014e-14,-3.3750779948604765e-14,2.1316282072803012e-14,149.99999999999994,-1.4210854715202004e-14,-1.9539925233402755e-14,-1.4210854715202004e-14,150.00000000000003,150.0,14814000000.0,-5.540818211753626
14817000000.0,4505,14817000000,panda_K,0.8685839222091708,-10.342819054660994,7.146421183863629,-0.9566387381749228,-0.0268666865532173,-0.7077619280208004,0.0188798234273735,-0.1613457966683386,0.1050865189142529,-0.1180859896293263,-0.0349008081902585,-0.0149034384921838,0.5907572211931029,-0.1037059573675363,0.187066075801008,0.9994302807917136,-0.0303517623758089,0.0137589510088299,0.004876082346274,0.0198943335543666,-0.2043045670619751,0.1444065484412342,-0.0,-0.0,-0.0,0,150.0,-4.263256414560601e-14,1.5987211554602254e-14,-3.5527136788005016e-14,149.99999999999994,0.0,1.5987211554602254e-14,0.0,150.00000000000003,150.0,14817000000.0,-5.7029161246563
14820000000.0,4506,14820000000,panda_K,0.94263411629425,-9.881782231055414,6.167096083558072,-0.926844853506384,0.0499226035941236,-0.6673837501021873,0.018303986341065,-0.1629573624370019,0.1073136515372829,-0.1050685632868705,-0.0312199772079303,-0.0150249612739891,0.5908154462218831,-0.1042000908354097,0.1874015545258086,0.9994278737986731,-0.0303776248269146,0.0138187844221071,0.005036539318342,0.0198943335543666,-0.2043045670619751,0.1444065484412342,-0.0,-0.0,-0.0,0,149.99999999999991,-3.0198066269804264e-14,-5.5955240441107896e-14,-3.1974423109204515e-14,150.00000000000006,2.8421709430404014e-14,-4.8849813083506894e-14,4.263256414560601e-14,150.00000000000003,150.0,14820000000.0,-5.857673252746215
14823000000.0,4507,14823000000,panda_K,0.8627904230176687,-9.476254520895614,5.714562136049155,-0.879441047972157,0.0295684108134372,-0.6335011994699651,0.0177108469246095,-0.164412388005693,0.1094095023618989,-0.0928074049618962,-0.0280374122951881,-0.0152237345101426,0.5908715961660191,-0.1046987090404275,0.1877430857122459,0.9994256095186188,-0.0304038721483131,0.0138723256436641,0.0051782928997006,0.0198943335543666,-0.2043045670619751,0.1444065484412342,-0.0,-0.0,-0.0,0,149.99999999999997,-3.3750779948604765e-14,-4.5297099404706393e-14,-3.1974423109204515e-14,150.0,-1.4210854715202004e-14,-4.1744385725905886e-14,-1.4210854715202004e-14,149.99999999999997,150.0,14823000000.0,-5.987080105130876
14826000000.0,4508,14826000000,panda_K,0.8455546848146115,-9.100458197910283,5.207518059075321,-0.835210055047785,0.0465260861468716,-0.6012657579900902,0.0173270061068354,-0.1658321094638051,0.111482217397183,-0.0814086340560201,-0.025761758400266,-0.0152675618473748,0.5909264966195437,-0.1052016450791537,0.1880910590230515,0.9994234590712072,-0.0304305063758336,0.0139217936334872,0.005302634578729,0.0191893137684899,-0.204089715073353,0.1419040407852095,-0.0,-0.0,-0.0,0,150.00000000000003,-1.2434497875801752e-14,2.5757174171303632e-14,-1.4210854715202004e-14,149.99999999999994,-4.263256414560601e-14,2.930988785010413e-14,-2.8421709430404014e-14,150.00000000000006,150.0,14826000000.0,-6.1235374185260465
14829000000.0,4509,14829000000,panda_K,0.8266182986658845,-8.729594007254464,4.773344122704036,-0.7949308725775471,0.0573626823639992,-0.5703524062941513,0.016957718720803,-0.1672204240956302,0.1132970939319316,-0.0708427869921044,-0.023688994057523,-0.0152283302202738,0.5909802635572959,-0.1057087833159373,0.1884446734300677,0.9994214244022682,-0.0304573253582235,0.01396749748076,0.0054108516545627,0.0191893137684899,-0.204089715073353,0.1419040407852095,-0.0,-0.0,-0.0,0,150.00000000000003,1.5987211554602254e-14,7.993605777301127e-15,2.1316282072803012e-14,150.0,-2.8421709430404014e-14,2.220446049250313e-14,-2.8421709430404014e-14,149.99999999999997,150.0,14829000000.0,-6.25066158921562
14832000000.0,4510,14832000000,panda_K,0.871709197322457,-8.35420277774356,3.8705936154132417,-0.7662704999557908,0.1163510271003581,-0.5413849784962033,0.0161154579732803,-0.1684654270846899,0.1146186440008004,-0.0603398913019481,-0.0199724516004282,-0.0149909974823785,0.5910318340640097,-0.1062198004335499,0.1888025762864565,0.9994195473060616,-0.0304839284308419,0.0140075992209701,0.0055032944654496,0.0191893137684899,-0.204089715073353,0.1419040407852095,-0.0,-0.0,-0.0,0,150.0,-1.3322676295501878e-13,1.0391687510491465e-13,-1.3677947663381929e-13,149.99999999999994,1.4210854715202004e-14,1.0125233984581429e-13,1.4210854715202004e-14,150.00000000000003,150.0,14832000000.0,-6.360663986792705
