%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
120469000000,0.5893428555608426,-0.09551137332128765,0.1827508985388146,0.7071092991822611,0.7070971306653928,0.0004913400692184753,-0.0005054431132865297
120470000000,0.5893442239553986,-0.09550773389585769,0.18275019208399343,0.7071093614109581,0.7070970652817866,0.0004939149652616879,-0.0005073437430894813
120472000000,0.5893442211344382,-0.09550773332527657,0.1827501903154677,0.7071093615883677,0.7070970651009525,0.0004939143320049053,-0.0005073491330796811
120475000000,0.5893442182951637,-0.0955077326926929,0.1827501880005773,0.7071093617388791,0.7070970649469883,0.0004939139043804399,-0.0005073543622241264
120480000000,0.5893428468490837,-0.09551137310537078,0.18275089248312598,0.7071092993471784,0.7070971304924911,0.0004913377731826463,-0.0005054565157480389
120482000000,0.5893442169096181,-0.09550773564603934,0.18275018643680618,0.7071093613675902,0.7070970653217856,0.000493912178424972,-0.0005073511517983436
120484000000,0.5893442168092085,-0.09550773860918596,0.18275018623586875,0.7071093612354179,0.7070970654585718,0.0004939104445701629,-0.0005073464090486951
120487000000,0.5893442169765813,-0.09550774202884982,0.18275018697393206,0.7071093611426276,0.7070970655564536,0.0004939088003627834,-0.0005073409132297747
120491000000,0.5893442172096492,-0.0955077457094821,0.18275018804569532,0.7071093610850063,0.7070970656191663,0.0004939069417068176,-0.0005073356265115803
120496000000,0.5893442174284785,-0.09550774957300913,0.18275018940401921,0.7071093610632249,0.7070970656458312,0.00049390505203269,-0.0005073306597302458
120496000000,0.5893442176606845,-0.09550775356194963,0.18275019120754488,0.7071093610712916,0.7070970656423381,0.0004939033186651409,-0.0005073259722274367
120501000000,0.5893442178952215,-0.0955077576383129,0.1827501933922721,0.707109361106094,0.7070970656117707,0.0004939016940863426,-0.0005073216513092017
120504000000,0.5893442181106764,-0.0955077617884625,0.18275019588533087,0.7071093611658623,0.7070970655559031,0.0004939001531601923,-0.0005073177147740111
120506000000,0.589344218310129,-0.09550776600775628,0.18275019868993783,0.7071093612472952,0.7070970654780471,0.0004938987276813029,-0.0005073141173660999
120508000000,0.5893442184966374,-0.09550777027944155,0.18275020179214446,0.7071093613485737,0.7070970653800125,0.000493897434609351,-0.0005073108548651476
120512000000,0.5893442186682842,-0.09550777460014519,0.18275020516304022,0.7071093614653524,0.7070970652661672,0.0004938962580109434,-0.000507307911990043
120514000000,0.589344218824045,-0.0955077789702797,0.18275020878286818,0.7071093615954476,0.7070970651387214,0.0004938951880532781,-0.0005073052616154964
120517000000,0.5893442189626028,-0.09550778338257339,0.1827502126349315,0.707109361738589,0.7070970649979528,0.0004938942267258096,-0.0005073028900932658
120523000000,0.5893442191848105,-0.09550779231685778,0.18275022097225174,0.70710936205362,0.7070970646868953,0.0004938926154310935,-0.0005072989211280554
120531000000,0.589344219269423,-0.09550779684289702,0.1827502254272486,0.7071093622213737,0.7070970645207891,0.0004938919444552605,-0.0005072972784275576
120536000000,0.5893450328416319,-0.09550999061092968,0.1827555405638041,0.7071104373201349,0.707095988497168,0.0004960216784225305,-0.0005065082672233147
120540000000,0.5893442199724499,-0.09550781396625671,0.18275024468671486,0.7071093633182286,0.7070970634259451,0.0004938929190694855,-0.0005072935294431031
120544000000,0.5893428516074499,-0.09551145411153782,0.18275095673595168,0.7071093021533573,0.7070971277342508,0.0004913277449224587,-0.0005053992044985389
120546000000,0.5893428533738894,-0.09551145370534521,0.18275096190512335,0.7071093026858197,0.7070971271927099,0.0004913376046197679,-0.0005054023224175933
120548000000,0.5893428542921099,-0.09551145490546821,0.1827509672519748,0.7071093025187506,0.7070971273544473,0.0004913428094867851,-0.0005054047217335933
120551000000,0.5893428547048135,-0.095511457331656,0.18275097251204153,0.7071093023246006,0.7070971275465889,0.0004913442364443411,-0.0005054061437544427
120554000000,0.5893428548639681,-0.09551146049924321,0.18275097775031537,0.7071093022044184,0.7070971276671051,0.0004913434849828478,-0.000505406406704707
120561000000,0.5893450396234382,-0.09551000563610625,0.18275558180393475,0.7071104394297634,0.707095986358532,0.0004960528981944883,-0.0005065181848832465
120561000000,0.5893450412003508,-0.09551000564169823,0.18275558719612206,0.7071104399084039,0.7070959858738944,0.0004960596136898863,-0.000506519979074704
120566000000,0.5893428606967095,-0.09551146125219696,0.18275099935991046,0.7071093037358415,0.7070971261135266,0.0004913674890345111,-0.0005054140715041824
120569000000,0.5893442323151792,-0.09550782090584668,0.18275029742403748,0.7071093659553415,0.7070970607353101,0.0004939489964526133,-0.0005073135395260717
120572000000,0.5893442337909892,-0.09550781901903341,0.18275030237936846,0.7071093660407997,0.7070970606413717,0.0004939564381127035,-0.0005073181140223595
120575000000,0.5893442323233847,-0.095507817761408,0.18275030561020705,0.7071093658692343,0.7070970608063127,0.0004939579454098141,-0.0005073258788785182
120579000000,0.589342860946372,-0.09551145669428421,0.18275101685078565,0.7071093032615123,0.7070971265630567,0.0004913817174430253,-0.00050543493162015
120582000000,0.5893428607223892,-0.09551145850814738,0.18275102051139777,0.707109302915058,0.7070971269113595,0.0004913783531489204,-0.0005054356155977857
120585000000,0.5893428606098955,-0.09551146123043354,0.18275102453011854,0.7071093026375754,0.7070971271923954,0.0004913747778503945,-0.0005054341194529649
120591000000,0.5893450455286073,-0.09551000558989714,0.1827556276448362,0.7071104396069104,0.7070959861424886,0.0004960823097296881,-0.0005065436790081884
120594000000,0.5893442344272831,-0.09550782309301421,0.1827503311757398,0.7071093653766981,0.7070970612953354,0.0004939585950872329,-0.000507330142038805
120598000000,0.589344236446792,-0.09550782144672389,0.18275033580519892,0.7071093655584948,0.7070970611072195,0.0004939658491970433,-0.0005073318870920444
120599000000,0.5893428674490635,-0.09551145806068166,0.18275104636732553,0.7071093034434625,0.7070971263664224,0.0004913973043534042,-0.0005054403218380339
120602000000,0.5893428657082194,-0.0955114566732538,0.18275104882466273,0.7071093032351211,0.7070971265698291,0.0004913972838702472,-0.0005054472443776049
120606000000,0.5893450468549863,-0.0955099970759866,0.1827556483901373,0.7071104398103564,0.7070959859078825,0.0004961024342327102,-0.0005065674662110233
120609000000,0.5893450475985172,-0.09550999483428992,0.1827556509028444,0.7071104399592574,0.7070959857547011,0.0004961058353629681,-0.0005065701098485397
120613000000,0.5893442360996106,-0.09550781010179142,0.18275035167023335,0.707109365458966,0.7070970611774303,0.0004939818298138245,-0.0005073571892954984
120616000000,0.5893442381386412,-0.09550780731277247,0.1827503548208061,0.7071093654413845,0.7070970611898199,0.0004939885928183105,-0.0005073578403192819
120621000000,0.589342866719765,-0.09551144365199958,0.18275106197714622,0.7071093029400587,0.7070971268390022,0.0004914140345556304,-0.00050546717646672
120623000000,0.5893428647276616,-0.09551144177335735,0.18275106280654446,0.7071093026334356,0.7070971271430392,0.000491412032428482,-0.0005054727397452585
120630000000,0.5893428622582504,-0.09551144013333938,0.18275106258240886,0.7071093024202575,0.7070971273547016,0.0004914084858693078,-0.0005054783069967919
120630000000,0.5893428595315049,-0.09551143872001672,0.18275106161230403,0.7071093022661776,0.7070971275078501,0.0004914046589112436,-0.0005054833297343626
120633000000,0.5893450423597796,-0.0955099784188315,0.18275565840685448,0.7071104390353435,0.7070959866549074,0.0004961121015460962,-0.0005065970662882326
120636000000,0.5893428594587425,-0.09551143423912073,0.18275106147899015,0.7071093023518458,0.7070971274181697,0.0004914081494051965,-0.0005054855498471801
120641000000,0.5893450453963105,-0.09550997299726462,0.18275565892129375,0.7071104390698167,0.707095986614669,0.0004961221693725688,-0.000506595253738878
120641000000,0.5893428631436202,-0.0955114285236607,0.18275106276685124,0.7071093023139439,0.7070971274498361,0.0004914197572618517,-0.0005054829869454965
120645000000,0.589342865404294,-0.09551142527829433,0.18275106403126373,0.7071093021986239,0.7070971275618851,0.000491425746719766,-0.0005054817397094475
120648000000,0.5893450521266654,-0.09550996323091152,0.1827556628029409,0.7071104387236687,0.7070959869515185,0.0004961393548529332,-0.0005065914026029389
120651000000,0.5893450544791058,-0.09550995977143174,0.18275566454395104,0.7071104385649628,0.7070959871078828,0.0004961440653543403,-0.0005065900582050737
120654000000,0.5893450568937959,-0.09550995620238217,0.18275566651488695,0.7071104383900971,0.7070959872806202,0.0004961484034674649,-0.0005065887805455515
120658000000,0.5893450577964622,-0.09550995305040173,0.18275566766603313,0.7071104380225406,0.7070959876467425,0.0004961495216004416,-0.0005065896878539433
120660000000,0.5893450564091962,-0.09550995056364799,0.18275566788362213,0.7071104376333701,0.7070959880357764,0.0004961462420714103,-0.0005065930914318734
120665000000,0.5893442404016421,-0.09550776583345505,0.18275036496725222,0.70710936255359,0.7070970640448405,0.0004940085699189464,-0.0005073840580443256
120666000000,0.5893450522170689,-0.09550994595326749,0.18275566639481483,0.7071104370086385,0.7070959886621297,0.0004961357012413306,-0.0005066011518334167
120671000000,0.5893450497146874,-0.09550994401397607,0.18275566460749787,0.7071104368022536,0.7070959888699708,0.0004961300750191128,-0.0005066046298015787
120673000000,0.5893450472074134,-0.09550994216490313,0.18275566248705102,0.7071104366296321,0.7070959890438662,0.0004961250443395028,-0.0005066077786414762
120677000000,0.5893442303940779,-0.09550775823415937,0.18275035641411463,0.7071093618076303,0.7070970647957433,0.0004939878607603036,-0.0005073973303970704
120680000000,0.5893442277911063,-0.09550775652839404,0.18275035310237012,0.7071093616833282,0.7070970649210955,0.0004939836263867434,-0.0005073999889006464
120682000000,0.5893442251601543,-0.09550775490565241,0.18275034941585422,0.7071093615808854,0.707097065024625,0.0004939796727394413,-0.0005074023234526659
120685000000,0.5893442224995977,-0.09550775335256745,0.18275034534907753,0.7071093614971931,0.707097065109412,0.0004939759677188158,-0.0005074044044739346
120688000000,0.5893442216386059,-0.09550775331410065,0.18275034294797504,0.7071093611165372,0.7070970654947745,0.0004939725760831289,-0.0005074011466353024
120712000000,0.5893428512069924,-0.09551139440577541,0.18275104531536346,0.7071092985644656,0.7070971312099356,0.0004913909297518029,-0.0005054961440815459
120712000000,0.5893442218735031,-0.09550775950052166,0.18275033811735253,0.7071093602409882,0.707097066394938,0.000493959162230071,-0.0005073799005817953
120712000000,0.5893428532553479,-0.0955114127064667,0.18275104519915064,0.7071092977729817,0.7070971320501346,0.0004913653338966198,-0.0005054528764438088
120714000000,0.5893428536036589,-0.09551141629014952,0.18275104664397962,0.7071092977914704,0.7070971320383213,0.0004913616385255209,-0.0005054471306231086
120716000000,0.589342854134121,-0.09551141949826614,0.18275104836258574,0.7071092980285419,0.707097131806532,0.0004913591820825385,-0.0005054421292288837
120719000000,0.589342855682734,-0.09551142008114218,0.18275105019761148,0.7071092986643125,0.7070971311704428,0.00049136252329424,-0.0005054393286196801
120723000000,0.5893428575946561,-0.09551141942208927,0.18275105241842782,0.7071092992125276,0.7070971306190539,0.0004913685768296934,-0.000505437885464952
120726000000,0.5893428597286525,-0.0955114178803603,0.18275105490914978,0.7071092996317757,0.7070971301948052,0.0004913759442282097,-0.0005054377197385559
120728000000,0.5893428619381221,-0.09551141569570284,0.18275105742893763,0.7071092999455111,0.7070971298753008,0.0004913835006704995,-0.0005054384451103705
120731000000,0.5893428641669093,-0.09551141314123072,0.18275106007569247,0.7071093001857831,0.7070971296293799,0.0004913906603276939,-0.0005054393883849422
120735000000,0.5893428664271928,-0.09551141037210668,0.18275106293320947,0.7071093003723049,0.7070971294376407,0.0004913972794929339,-0.0005054402522618183
120737000000,0.5893428687249808,-0.0955114074321181,0.18275106594757065,0.707109300510503,0.7070971292946088,0.0004914033918586163,-0.0005054410725374467
120741000000,0.5893428710633886,-0.09551140432625171,0.1827510690791094,0.7071093006015853,0.7070971291989848,0.0004914090776760657,-0.0005054418988386732
120743000000,0.5893428734503597,-0.0955114010639982,0.18275107232862126,0.7071093006497416,0.7070971291465575,0.0004914143836970966,-0.0005054427151090486
120747000000,0.5893428758796607,-0.09551139767034264,0.18275107568955823,0.7071093006613958,0.7070971291309308,0.0004914192979005253,-0.0005054434950356475
120751000000,0.5893428783377068,-0.09551139417204331,0.18275107914879046,0.707109300642115,0.7070971291465573,0.0004914238033428816,-0.0005054442264919248
120754000000,0.5893428808307901,-0.09551139057637674,0.1827510827028937,0.7071093005983957,0.7070971291869144,0.0004914279466829248,-0.0005054449015884644
120758000000,0.5893428833587412,-0.09551138688931833,0.18275108634087656,0.7071093005338845,0.7070971292483272,0.0004914317620866918,-0.0005054455263142185
120759000000,0.589342885912385,-0.09551138312313968,0.18275109005237006,0.7071093004499516,0.7070971293294137,0.0004914352575650743,-0.000505446109888587
120762000000,0.5893428884950026,-0.09551137928054176,0.18275109383494142,0.7071093003510593,0.7070971294256899,0.0004914384652883454,-0.0005054466502083934
120764000000,0.5893428911065481,-0.09551137536587011,0.18275109768013154,0.7071093002402039,0.7070971295341447,0.0004914414066563321,-0.0005054471483211025
