%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
88956000000,29596,88956000000,panda_K,-0.55345239813598,-0.2663255008568144,0.40995792779445783,0.10503569099132215,0.031084030362311596,-0.05079457645427188
88959000000,29597,88959000000,panda_K,-0.5215547333889267,-0.2983827386639474,0.44967771778819265,0.10494114110586944,0.031037858541893306,-0.05399366699479414
88962000000,29598,88962000000,panda_K,-0.6286654621919683,-0.23837029503584162,0.3310732810692939,0.09893385904281363,0.0205925009399945,-0.04623688943854452
88965000000,29599,88965000000,panda_K,-0.5760919935169379,-0.2878038491331183,0.3921429583604544,0.10162519812043498,0.028217283944547172,-0.050931714606014984
88968000000,29600,88968000000,panda_K,-0.540772398682663,-0.32039316444917076,0.42359380611303993,0.10108745522935325,0.03173642859898207,-0.05440367682395065
88971000000,29601,88971000000,panda_K,-0.658811946248736,-0.24913439208693433,0.28469944547577436,0.09221055007812007,0.01730396334242273,-0.04722625656460992
88974000000,29602,88974000000,panda_K,-0.5974297616081076,-0.30416604214337906,0.36869739150442365,0.09821459339859187,0.025721003093744435,-0.05116748934211338
88977000000,29603,88977000000,panda_K,-0.5584404998961935,-0.33708235878452103,0.3994900964813441,0.09786426829324392,0.031674517156449256,-0.05457383107628136
88980000000,29604,88980000000,panda_K,-0.7185470569463812,-0.2309444488246902,0.19093638248736142,0.08538599995045164,0.016883823885346615,-0.04431420687113776
88983000000,29605,88983000000,panda_K,-0.6441728944863617,-0.2996648717204806,0.2881049631597045,0.09478784673811563,0.02869780574747773,-0.04911901722689023
88986000000,29606,88986000000,panda_K,-0.5990913326433793,-0.33768360017048704,0.3180616715819252,0.09530859876119063,0.037240282398130445,-0.053037201232207135
88989000000,29607,88989000000,panda_K,-0.5657164399094505,-0.3675328909898756,0.36314608334617554,0.09610833032730477,0.036412017545239025,-0.056139467079459
88992000000,29608,88992000000,panda_K,-0.6652237507589376,-0.29642890349880696,0.24565451238025962,0.08935178611947053,0.027723398508692328,-0.04810941019660378
88995000000,29609,88995000000,panda_K,-0.6123921085895914,-0.34639540658819773,0.31057357276774045,0.09359636334045698,0.033742666344062366,-0.05281573196842337
88998000000,29610,88998000000,panda_K,-0.5759546359182667,-0.37738032954978523,0.3464575381530767,0.09393535026294025,0.03639200924622536,-0.056213933272216125
89001000000,29611,89001000000,panda_K,-0.684958027563534,-0.2945632577390338,0.2085602180131625,0.08368588452183007,0.02457890597399089,-0.04866957124464567
89004000000,29612,89004000000,panda_K,-0.6251324027015286,-0.3506559716706332,0.29687220661569824,0.09167614193773793,0.030596373338393917,-0.0527337050897892
89007000000,29613,89007000000,panda_K,-0.5853285221793092,-0.38266172046554364,0.33076134141675334,0.09225423080570405,0.03573104111693018,-0.05606553042337847
89010000000,29614,89010000000,panda_K,-0.5544068315132926,-0.40778044977543093,0.37758635529555173,0.09298451038937106,0.03368852591849024,-0.05875156005963821
89013000000,29615,89013000000,panda_K,-0.6715672910830894,-0.3226537350648816,0.21616194345260864,0.08781591695989568,0.02972548969492648,-0.04951506147348174
89016000000,29616,89016000000,panda_K,-0.622887375740251,-0.36461288170508555,0.2604762127003951,0.09052103430821573,0.037925683214536585,-0.05349057583112278
