%time,field.data
364598000000,3.0072401908390343e-05
364599000000,9.18710842941946e-06
364600000000,1.4389497327664877e-05
364601000000,3.0077822176551003e-05
364602000000,9.187014126920024e-06
364603000000,1.4386389053138714e-05
364604000000,3.008323693240903e-05
364605000000,9.18691996256973e-06
364606000000,1.4383283950663371e-05
364607000000,3.008864618085544e-05
364608000000,9.186825933675005e-06
364609000000,1.4380182015954949e-05
364610000000,3.0094049924912532e-05
364611000000,9.186732038408857e-06
364612000000,1.4377083245979244e-05
364615000000,3.0099448170757644e-05
364615000000,9.18663827439179e-06
364615000000,1.4373987635416686e-05
364615000000,3.010484092481737e-05
364618000000,9.186544640828026e-06
364618000000,1.4370895181032538e-05
364619000000,3.01102281902285e-05
364620000000,9.18645113431287e-06
364621000000,1.4367805878425698e-05
364622000000,3.01156099733696e-05
364623000000,9.18635775370134e-06
364624000000,1.436471972381418e-05
364625000000,3.0120986278188016e-05
364626000000,9.186264496428584e-06
364627000000,1.4361636713065813e-05
364628000000,3.0126357110231508e-05
364629000000,9.186171360839438e-06
364630000000,1.4358556842019738e-05
364631000000,3.0131722475162575e-05
364632000000,9.186078345421205e-06
364633000000,1.4355480106362e-05
364634000000,3.0137082377217877e-05
364635000000,9.185985447623323e-06
364636000000,1.4352406502968101e-05
364637000000,3.0142436821385487e-05
364638000000,9.185892665134537e-06
364639000000,1.4349336027486727e-05
364640000000,3.014778581300275e-05
364641000000,9.185799997552621e-06
364642000000,1.4346268675182569e-05
364643000000,3.0153129357059797e-05
364644000000,9.185707441611328e-06
364645000000,1.4343204442370146e-05
364646000000,3.015846745817234e-05
364647000000,9.18561499529401e-06
364648000000,1.4340143325350967e-05
364649000000,3.0163800122860632e-05
364650000000,9.185522657601215e-06
364651000000,1.433708531979021e-05
364652000000,3.0169127354480242e-05
364653000000,9.185430426145097e-06
364654000000,1.4334030421504356e-05
364655000000,3.017444915939002e-05
364656000000,9.185338299048872e-06
364657000000,1.4330978627443901e-05
364658000000,3.017976554127138e-05
364659000000,9.185246274249204e-06
364660000000,1.4327929933219224e-05
364661000000,3.0185076505952838e-05
364662000000,9.185154349692262e-06
364663000000,1.4324884333623378e-05
364664000000,3.019038205889369e-05
364665000000,9.18506252436364e-06
364666000000,1.4321841825999636e-05
364667000000,3.0195682203947956e-05
364668000000,9.184970795363364e-06
364669000000,1.431880240599768e-05
364670000000,3.0200976947285346e-05
364671000000,9.184879161607108e-06
364672000000,1.4315766069763749e-05
364673000000,3.020626629327604e-05
364674000000,9.18478762074104e-06
364675000000,1.4312732812718467e-05
364676000000,3.0211550246752695e-05
364677000000,9.18469617096843e-06
364678000000,1.4309702631904781e-05
364679000000,3.0216828813404365e-05
364680000000,9.184604810905092e-06
364681000000,1.4306675522567874e-05
364682000000,3.0222101997846133e-05
364683000000,9.184513538253416e-06
364684000000,1.4303651480988153e-05
364685000000,3.022736980490429e-05
364686000000,9.184422350872006e-06
364687000000,1.4300630503191471e-05
364688000000,3.023263224050159e-05
364689000000,9.184331247541018e-06
364690000000,1.4297612585041118e-05
364691000000,3.02378893085486e-05
364692000000,9.184240225955594e-06
364693000000,1.429459772293215e-05
364694000000,3.0243141014136154e-05
364695000000,9.184149284545628e-06
364696000000,1.429158591228376e-05
364697000000,3.0248387363561375e-05
364698000000,9.184058421945576e-06
364699000000,1.4288577149787143e-05
364700000000,3.0253628357931954e-05
364701000000,9.18396763638886e-06
364702000000,1.4285571431705793e-05
364703000000,3.0258864002862234e-05
364704000000,9.183876926628497e-06
364705000000,1.4282568753269914e-05
364706000000,3.0264094303094054e-05
364707000000,9.183786290170479e-06
364708000000,1.4279569111917487e-05
364709000000,3.0269319265185853e-05
364710000000,9.183695725223365e-06
364711000000,1.4276572502529264e-05
364712000000,3.027453889356403e-05
364713000000,9.183605230248793e-06
364714000000,1.4273578920885714e-05
364715000000,3.0279753195535444e-05
364716000000,9.18351480294877e-06
364717000000,1.4270588363912004e-05
364718000000,3.0284962175564385e-05
364719000000,9.183424441854325e-06
364720000000,1.4267600827133548e-05
364721000000,3.029016583864206e-05
364722000000,9.183334145264555e-06
364723000000,1.4264616306661532e-05
364724000000,3.0295364189462676e-05
364725000000,9.183243910160829e-06
364726000000,1.4261634798762368e-05
