time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,alpha_field.data,betar_field.data,betas_field.data,s_field.data,sdot_field.data,z_field.data,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data
363464000000.0,120561,363464000000,panda_K,0.0562286068947457,0.0008666998896345,-0.0186112487444379,0.0719455417691989,0.1460212317350818,0.028570064761127,-0.0002701799378269,0.0022300618657944,-0.005948155415156,-0.0026177437305441,0.003111317624596,0.0031010533804898,0.5899573443531215,-0.0953522245307743,0.1819915057100551,0.9994704750698938,-0.0301839124974502,0.0115454185985907,-0.0030991616692084,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823113901108271,1.0,0.682311390110827,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363467000000.0,120562,363467000000,panda_K,0.0562303197608057,0.0008665758053068,-0.018606630381867,0.0719444341269461,0.1460196945388696,0.028571165339446,-0.000270025715183,0.0022300688840285,-0.0059491271652766,-0.0026178662107095,0.0031113916544016,0.0031011602490848,0.5899586269628773,-0.095351943904482,0.181989217773535,0.9994704751385926,-0.0301839115623399,0.0115454144706255,-0.0030991639995764,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823113130569518,1.0,0.6823113130569519,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363470000000.0,120563,363470000000,panda_K,0.0562320282845914,0.0008664524642926,-0.0186020163868469,0.0719433250952493,0.1460181569706938,0.0285722669847318,-0.0002698718981128,0.0022300757807616,-0.0059500978965743,-0.0026179887604491,0.0031114657343362,0.0031012672193486,0.5899599100568623,-0.0953516632604267,0.1819869271056021,0.999470475207216,-0.0301839106293022,0.0115454103449536,-0.0030991663255205,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823112359989016,1.0,0.6823112359989016,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363473000000.0,120564,363473000000,panda_K,0.0562337324817738,0.0008663298656321,-0.0185974067560397,0.0719422146755437,0.1460166190289048,0.0285733696955935,-0.0002697184852688,0.0022300825561074,-0.0059510676096547,-0.0026181113799745,0.003111539864434,0.0031013742910686,0.5899611936338922,-0.0953513825989895,0.1819846337094361,0.9994704752757636,-0.030183909698336,0.0115454062215846,-0.0030991686470488,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823111589366762,1.0,0.6823111589366763,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363476000000.0,120565,363476000000,panda_K,0.0562354323688696,0.0008662080085621,-0.0185928014862817,0.0719411028689187,0.1460150807146625,0.028574473470888,-0.0002695654754281,0.0022300892105898,-0.0059520363053211,-0.0026182340687032,0.0031116140446565,0.0031014814642741,0.5899624776927929,-0.0953511019205433,0.1819823375882178,0.999470475344236,-0.0301839087694346,0.0115454021005365,-0.0030991709641706,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823110818702811,1.0,0.6823110818702811,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363479000000.0,120566,363479000000,panda_K,0.0562371279618408,0.0008660868913156,-0.0185882005744494,0.0719399896793046,0.1460135420282189,0.0285755783075153,-0.0002694128672038,0.0022300957443422,-0.0059530039843558,-0.0026183568269701,0.003111688274882,0.0031015887386798,0.5899637622323859,-0.0953508212254645,0.1819800387451191,0.9994704754126328,-0.0301839078425958,0.011545397981816,-0.003099173276895,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823110047997133,1.0,0.6823110047997133,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363482000000.0,120567,363482000000,panda_K,0.0562388192767108,0.0008659665133674,-0.0185836040171664,0.0719388751057679,0.1460120029683033,0.0285766842036477,-0.0002692606594099,0.0022301021576714,-0.0059539706475055,-0.0026184796544235,0.0031117625551397,0.0031016961140267,0.5899650472515027,-0.095350540514127,0.1819777371833146,0.9994704754809538,-0.0301839069178123,0.0115453938654377,-0.0030991755852296,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.682310927724978,1.0,0.6823109277249781,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363485000000.0,120568,363485000000,panda_K,0.0562405063287841,0.0008658468735589,-0.0185790118119998,0.071937759152311,0.1460104635333566,0.0285777911581562,-0.0002691088506283,0.002230108450958,-0.0059549362953423,-0.0026186025509983,0.0031118368853419,0.0031018035904614,0.5899663327489775,-0.0953502597869016,0.1819754329059749,0.9994704755491997,-0.0301839059950803,0.0115453897514149,-0.0030991778891847,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823108506460732,1.0,0.6823108506460732,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363488000000.0,120569,363488000000,panda_K,0.0562421891350465,0.0008657279708551,-0.018574423954816,0.0719366418196348,0.1460089237238929,0.0285788991689138,-0.0002689574396909,0.0022301146244884,-0.0059559009289761,-0.0026187255164976,0.003111911265585,0.0031019111675902,0.5899676187236471,-0.0953499790441646,0.1819731259162692,0.9994704756173692,-0.0301839050743971,0.0115453856397598,-0.0030991801887672,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.682310773563001,1.0,0.682310773563001,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363491000000.0,120570,363491000000,panda_K,0.0562438677107701,0.0008656098043493,-0.0185698404427686,0.0719355231091706,0.1460073835415223,0.0285800082348881,-0.0002688064253055,0.0022301206785392,-0.0059568645488842,-0.0026188485509372,0.0031119856957267,0.0031020188455064,0.5899689051743524,-0.0953496982862839,0.181970816217362,0.9994704756854637,-0.0301839041557558,0.0115453815304838,-0.0030991824839869,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823106964757613,1.0,0.6823106964757614,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363494000000.0,120571,363494000000,panda_K,0.0562455420712079,0.0008654923727648,-0.0185652612726642,0.0719344030236918,0.1460058429835488,0.0285811183532518,-0.0002686558061779,0.0022301266134053,-0.0059578271557802,-0.0026189716540501,0.0031120601757467,0.0031021266238576,0.5899701920999378,-0.0953494175136311,0.1819685038124168,0.999470475753482,-0.0301839032391531,0.0115453774235988,-0.0030991847748522,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823106193843596,1.0,0.6823106193843596,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
363497000000.0,120572,363497000000,panda_K,0.0562472122330658,0.0008653756751954,-0.0185606864412593,0.0719332815646379,0.1460043020524037,0.0285822295236204,-0.0002685055810435,0.0022301324295017,-0.0059587887505702,-0.0026190948256909,0.0031121347054963,0.003102234502717,0.589971479499252,-0.095349136726575,0.181966188704594,0.9994704758214248,-0.0301839023245839,0.0115453733191158,-0.0030991870613717,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6823105422887932,1.0,0.6823105422887932,9.381212322399913,2.9459511972234695e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
