%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
121654000000,-7.875360718911928e-05,8.810452860484597e-05,1.5664259409298165e-06,0.0,0.0,0.0
121660000000,-0.0005462751433321652,-0.10573212053909924,0.05818023839383226,-0.0,-0.0,-0.0
121664000000,-0.00013688027470748487,0.0006393630312712395,-0.00016881903814505717,0.0,0.0,0.0
121670000000,-0.0006168338350845386,-0.1057539179441546,0.05801187956498918,-0.0,-0.0,-0.0
121677000000,-0.00015068010029850587,0.0010440709762235545,-0.00031955010509343573,0.0,0.0,0.0
121691000000,-0.0001810845927865401,0.0014076033460221488,-0.00047756014093638943,0.0,0.0,0.0
121700000000,-0.0001810845927865401,0.0014076033460221488,-0.00047756014093638943,0.0,0.0,0.0
121704000000,-0.0001742805171079942,0.002120466211303282,-0.000786301411294682,0.0,0.0,0.0
121706000000,-0.000606349761100349,-0.1057771989690424,0.05791033249644307,-0.0,-0.0,-0.0
121708000000,-0.0005916729300925161,-0.10585011908627864,0.05755661117490256,-0.0,-0.0,-0.0
121709000000,-0.00037683478224991615,-0.10590002346069742,0.05750296870746319,-0.0,-0.0,-0.0
121711000000,-0.00022213733278970106,-0.10593846636299738,0.05747819131058427,-0.0,-0.0,-0.0
121716000000,-0.00012622123028205312,0.0025777520983496782,-0.0011454756128911614,0.0,0.0,0.0
121720000000,-0.00027496469390020053,-0.10598990472596831,0.057351373294371004,-0.0,-0.0,-0.0
121724000000,-0.00013233138324897364,0.0030108024836975195,-0.0013351109912092263,0.0,0.0,0.0
121729000000,-0.00020304475075965878,-0.10603997512391226,0.057124851636745806,-0.0,-0.0,-0.0
121734000000,-0.00011961532816395781,0.0034680055525058984,-0.001533249355311822,0.0,0.0,0.0
121740000000,-7.647723348470815e-05,-0.10607870512923341,0.05696723710378505,-0.0,-0.0,-0.0
121744000000,-0.00010338500276174667,0.0039156211088026555,-0.0017401401111177273,0.0,0.0,0.0
121752000000,4.50896574857927e-06,-0.10612541691889037,0.056835299527292396,-0.0,-0.0,-0.0
121755000000,-0.00010326049979414442,0.004266913268703015,-0.0019249679937082542,0.0,0.0,0.0
121759000000,0.00016815108057577116,-0.1061928423282389,0.05674530922408658,-0.0,-0.0,-0.0
121764000000,-0.0001107740357667586,0.004585774730324371,-0.002175501076016134,0.0,0.0,0.0
121777000000,-0.00010973359102650626,0.004871803255489707,-0.0023109058192883336,0.0,0.0,0.0
121784000000,-8.323179203817421e-05,0.00506376977387224,-0.0024553906264738468,0.0,0.0,0.0
121794000000,-6.389812169826925e-05,0.00515069577537515,-0.0025422128112947695,0.0,0.0,0.0
121799000000,0.00047567124527887365,-0.10633955790523314,0.05649515870795273,-0.0,-0.0,-0.0
121801000000,0.0006314711734445018,-0.10638002185981257,0.05647757527247298,-0.0,-0.0,-0.0
121804000000,-4.093295031137867e-05,0.005290421744466353,-0.002685270131188605,0.0,0.0,0.0
121811000000,0.0005549943602998756,-0.10641800690788984,0.05636570584715775,-0.0,-0.0,-0.0
121815000000,-5.595864415208762e-05,0.005546112088976526,-0.002806961859734003,0.0,0.0,0.0
121819000000,0.0004791054042413085,-0.10647154911306436,0.056227580351768384,-0.0,-0.0,-0.0
121824000000,-8.807954389977724e-05,0.00587453232081557,-0.002992488439854224,0.0,0.0,0.0
121830000000,0.00041389419255832025,-0.10652923238537475,0.05609458399539326,-0.0,-0.0,-0.0
121834000000,-0.00011145397059653117,0.006118442223196144,-0.003152053403207067,0.0,0.0,0.0
121840000000,0.00032895426082704844,-0.10659160792883213,0.055979978549195,-0.0,-0.0,-0.0
121847000000,-0.00014493835003859257,0.006344763863920674,-0.0033079171467619017,0.0,0.0,0.0
121850000000,0.0002626176673056778,-0.10666065711315234,0.055876681103187546,-0.0,-0.0,-0.0
121854000000,-0.00018850728157471242,0.006608981754188906,-0.0035105317863096397,0.0,0.0,0.0
121860000000,0.00012652672898316454,-0.10671462051957822,0.05575962402033494,-0.0,-0.0,-0.0
121896000000,-0.00021613488009020188,0.0067431110415339945,-0.003604930379438903,0.0,0.0,0.0
121896000000,-0.00021613488009020188,0.0067431110415339945,-0.003604930379438903,0.0,0.0,0.0
121896000000,-0.00021613488009020188,0.0067431110415339945,-0.003604930379438903,0.0,0.0,0.0
121896000000,-0.00032379658605907746,0.007775012099313125,-0.004194821284681904,0.0,0.0,0.0
121896000000,0.00011078479173857328,-0.10672750939321679,0.055732741962277565,-0.0,-0.0,-0.0
121896000000,0.00011078479173857328,-0.10672750939321679,0.055732741962277565,-0.0,-0.0,-0.0
121896000000,0.00011078479173857328,-0.10672750939321679,0.055732741962277565,-0.0,-0.0,-0.0
121900000000,-0.00025671490543475425,-0.1069603041285078,0.05511408235148015,-0.0,-0.0,-0.0
121906000000,-0.00032421883001920726,0.008191479010200203,-0.0044049497013849415,0.0,0.0,0.0
121911000000,-0.0002540012348161498,-0.10701962931500815,0.05494700000148331,-0.0,-0.0,-0.0
121914000000,-0.00035212690658126267,0.008668329658583399,-0.004635952314177849,0.0,0.0,0.0
121920000000,-0.00024008669556908175,-0.10707745722015007,0.05474014706958183,-0.0,-0.0,-0.0
121924000000,-0.00032914641946890644,0.00935673598711316,-0.004962931764337847,0.0,0.0,0.0
121931000000,-6.601279621916217e-05,-0.10712791685108093,0.05457005821904913,-0.0,-0.0,-0.0
121934000000,-0.00030350025735237374,0.009841037532778457,-0.005189991353166196,0.0,0.0,0.0
121940000000,0.0001434469394367618,-0.10719314741370524,0.054380297428926305,-0.0,-0.0,-0.0
121944000000,-0.00027936424314467523,0.010305712874333378,-0.00546321509032871,0.0,0.0,0.0
121950000000,0.000295951222550678,-0.10724963906119774,0.054275422287156545,-0.0,-0.0,-0.0
121954000000,-0.0002806589116089997,0.010508104010533592,-0.005589806075851106,0.0,0.0,0.0
121966000000,-0.0002850717128846103,0.010860558493489145,-0.005828090735814723,0.0,0.0,0.0
121967000000,0.00039670320852538336,-0.10728090633869558,0.05422773540572761,-0.0,-0.0,-0.0
121975000000,0.0004504444370735271,-0.10736601074913237,0.05409127994518088,-0.0,-0.0,-0.0
121980000000,0.0002614939463708244,-0.10743512871648578,0.053909844864643425,-0.0,-0.0,-0.0
121981000000,-0.0003323608402517886,0.011252385923909342,-0.006077836616155019,0.0,0.0,0.0
121987000000,-0.00034572720807724,0.011479710951058,-0.0061668357259914985,0.0,0.0,0.0
121990000000,0.00020078706845478314,-0.1074837662222157,0.053666461415591254,-0.0,-0.0,-0.0
121994000000,-0.0003424761437398338,0.012195523356751642,-0.006480949685913812,0.0,0.0,0.0
122000000000,0.0002623405274166111,-0.1075328461536142,0.05347248797930482,-0.0,-0.0,-0.0
122004000000,-0.0003276968593440843,0.012674179695601862,-0.006698063836461071,0.0,0.0,0.0
122010000000,0.0004361817468606485,-0.10758544655288738,0.05326780769232686,-0.0,-0.0,-0.0
122018000000,-0.00031188002907489576,0.013106185017749447,-0.006898081069088763,0.0,0.0,0.0
122020000000,0.0004799015759316585,-0.10763966228632865,0.053095999154536756,-0.0,-0.0,-0.0
122023000000,-0.0003189881799868788,0.01357104802479521,-0.007124424070461238,0.0,0.0,0.0
122032000000,0.0005180214006502945,-0.10769152917776399,0.05293938263391739,-0.0,-0.0,-0.0
122034000000,-0.0003125448653904517,0.014029064897063528,-0.007385199004628695,0.0,0.0,0.0
122042000000,0.0006483401020361711,-0.10774748608962263,0.05284780150707942,-0.0,-0.0,-0.0
122044000000,-0.0003119343802677754,0.014242206183675193,-0.007558763368702454,0.0,0.0,0.0
122051000000,0.0007325722157562518,-0.10778766807557505,0.05280457492581646,-0.0,-0.0,-0.0
122054000000,-0.00033698798269754526,0.014426183268588286,-0.007666413018933477,0.0,0.0,0.0
122060000000,-0.0003464890641041718,0.01454331283603004,-0.0077585996242739985,0.0,0.0,0.0
122060000000,0.000605641562032283,-0.10787596177916077,0.05263266020407331,-0.0,-0.0,-0.0
122073000000,0.0005472897355597961,-0.10790409192025938,0.05258254080858044,-0.0,-0.0,-0.0
122079000000,0.0005472897355597961,-0.10790409192025938,0.05258254080858044,-0.0,-0.0,-0.0
122090000000,0.00015928239180147807,-0.10797095270794876,0.05232067148644599,-0.0,-0.0,-0.0
122102000000,0.017415174606377246,-0.20198989748664986,0.1345346603516723,-0.0,-0.0,-0.0
122104000000,0.017274072195415338,-0.2018421282062502,0.13399882033641433,-0.0,-0.0,-0.0
122104000000,0.016770162386474403,-0.2014462938866236,0.13218301413701275,-0.0,-0.0,-0.0
122133000000,0.016510724485112854,-0.2012687886303604,0.13124391255921475,-0.0,-0.0,-0.0
122145000000,0.015787010773971804,-0.20085221120342017,0.1286268686345023,-0.0,-0.0,-0.0
122164000000,0.015473560323511033,-0.2006946504924697,0.12749387155076808,-0.0,-0.0,-0.0
122164000000,0.014873484280008595,-0.200406919206451,0.1253197111122236,-0.0,-0.0,-0.0
122172000000,0.014534003707559279,-0.2002533125317172,0.1240889343997775,-0.0,-0.0,-0.0
122180000000,0.013658570644863113,-0.1998622948616153,0.1209057645616259,-0.0,-0.0,-0.0
122192000000,0.01311903268623491,-0.19961973634449828,0.11893745433503312,-0.0,-0.0,-0.0
122200000000,0.012388909044916052,-0.199281083272529,0.11626364397504722,-0.0,-0.0,-0.0
122213000000,0.012020622595299386,-0.19910381024131552,0.114910206592884,-0.0,-0.0,-0.0
122220000000,0.011216999369974567,-0.19870460129225917,0.11194835586895636,-0.0,-0.0,-0.0
122229000000,0.010598657366453124,-0.19837264748684885,0.10965614483767441,-0.0,-0.0,-0.0
122247000000,0.009914740215481043,-0.19799050303073965,0.10711166405704989,-0.0,-0.0,-0.0
122252000000,0.009357456896199589,-0.1976594332817971,0.10502870258924817,-0.0,-0.0,-0.0
122260000000,0.008801726452773006,-0.19731336684625342,0.10294367648155234,-0.0,-0.0,-0.0
122298000000,0.008248108107978946,-0.19695243685294792,0.1008587799457248,-0.0,-0.0,-0.0
122303000000,0.0062936302664834175,-0.1955690219961779,0.09345138613851689,-0.0,-0.0,-0.0
122303000000,0.006110818072334596,-0.19543414789150124,0.09275640324906723,-0.0,-0.0,-0.0
122309000000,0.0057476734047275276,-0.1951571735297334,0.09137042182796609,-0.0,-0.0,-0.0
122321000000,0.005030846446949507,-0.19458160138294975,0.08861897828450575,-0.0,-0.0,-0.0
122331000000,0.00467596451471858,-0.1942840016941926,0.08725148806546461,-0.0,-0.0,-0.0
122340000000,0.0039735003985374275,-0.19366959949765258,0.08453349485198026,-0.0,-0.0,-0.0
122350000000,0.0032798646118901544,-0.19303233574284556,0.08183680976031472,-0.0,-0.0,-0.0
122385000000,0.0028239546772408533,-0.1925967431263716,0.08005722657161458,-0.0,-0.0,-0.0
122387000000,0.002258053257133011,-0.19203402534026487,0.07783837780340905,-0.0,-0.0,-0.0
122388000000,0.0012515256359758396,-0.1909989501492695,0.07388090943000099,-0.0,-0.0,-0.0
122390000000,0.0010847879483004764,-0.1908239117709704,0.07322412339023442,-0.0,-0.0,-0.0
122402000000,0.0005900220753612665,-0.19028906809827126,0.0712664558170191,-0.0,-0.0,-0.0
122410000000,4.804403956547914e-05,-0.18968510504778793,0.06911345265377646,-0.0,-0.0,-0.0
122424000000,-0.0005911624748502438,-0.18893665061309192,0.06655863569191096,-0.0,-0.0,-0.0
122430000000,-0.0010640381574759507,-0.1883632265093783,0.064660800507556,-0.0,-0.0,-0.0
122443000000,-0.0015305989998234757,-0.18777894903142453,0.06278008727803096,-0.0,-0.0,-0.0
122450000000,-0.0016847760659610442,-0.18758203161377693,0.06215699833770993,-0.0,-0.0,-0.0
122460000000,-0.002645389146921185,-0.18630859166916486,0.05825629861822171,-0.0,-0.0,-0.0
122471000000,-0.0030929014143944895,-0.1856926074874096,0.05642959936194009,-0.0,-0.0,-0.0
122488000000,-0.003534104863696247,-0.1850674397007918,0.054620866074205555,-0.0,-0.0,-0.0
122494000000,-0.003969738729251645,-0.18443379457708797,0.05282824295205079,-0.0,-0.0,-0.0
