%time,field.data
120146000000,1.9095836023552692e-14
120146000000,1.9095836023552692e-14
120146000000,1.9095836023552692e-14
120149000000,1.9095836023552692e-14
120149000000,1.9095836023552692e-14
120149000000,1.9095836023552692e-14
120149000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120159000000,1.9095836023552692e-14
120160000000,1.9095836023552692e-14
120161000000,1.9095836023552692e-14
120162000000,1.9095836023552692e-14
120163000000,1.9095836023552692e-14
120164000000,1.9095836023552692e-14
120165000000,1.9095836023552692e-14
120166000000,1.9095836023552692e-14
120167000000,1.9095836023552692e-14
120168000000,1.9095836023552692e-14
120169000000,1.9095836023552692e-14
120170000000,1.9095836023552692e-14
120171000000,1.9095836023552692e-14
120172000000,1.9095836023552692e-14
120173000000,1.9095836023552692e-14
120174000000,1.9095836023552692e-14
120175000000,1.9095836023552692e-14
120176000000,1.9095836023552692e-14
120177000000,1.9095836023552692e-14
120178000000,1.9095836023552692e-14
120179000000,1.9095836023552692e-14
120180000000,1.9095836023552692e-14
120183000000,1.9095836023552692e-14
120183000000,1.9095836023552692e-14
120183000000,1.9095836023552692e-14
120184000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120190000000,1.9095836023552692e-14
120193000000,1.9095836023552692e-14
120193000000,1.9095836023552692e-14
120194000000,1.9095836023552692e-14
120195000000,1.9095836023552692e-14
120196000000,1.9095836023552692e-14
120197000000,1.9095836023552692e-14
120197000000,1.9095836023552692e-14
120198000000,1.9095836023552692e-14
120200000000,1.9095836023552692e-14
120200000000,1.9095836023552692e-14
120201000000,1.9095836023552692e-14
120203000000,1.9095836023552692e-14
120203000000,1.9095836023552692e-14
120206000000,1.9095836023552692e-14
120206000000,1.9095836023552692e-14
120207000000,1.9095836023552692e-14
120208000000,1.9095836023552692e-14
120209000000,1.9095836023552692e-14
120210000000,1.9095836023552692e-14
120211000000,1.9095836023552692e-14
120212000000,1.9095836023552692e-14
120213000000,1.9095836023552692e-14
120214000000,1.9095836023552692e-14
120215000000,1.9095836023552692e-14
120216000000,1.9095836023552692e-14
120217000000,1.9095836023552692e-14
120218000000,1.9095836023552692e-14
120219000000,1.9095836023552692e-14
120220000000,1.9095836023552692e-14
120221000000,1.9095836023552692e-14
120222000000,1.9095836023552692e-14
120223000000,1.9095836023552692e-14
120223000000,1.9095836023552692e-14
120225000000,1.9095836023552692e-14
120226000000,1.9095836023552692e-14
120227000000,1.9095836023552692e-14
120228000000,1.9095836023552692e-14
120229000000,1.9095836023552692e-14
120230000000,1.9095836023552692e-14
120231000000,1.9095836023552692e-14
120232000000,1.9095836023552692e-14
120233000000,1.9095836023552692e-14
120234000000,1.9095836023552692e-14
120234000000,1.9095836023552692e-14
120236000000,1.9095836023552692e-14
120237000000,1.9095836023552692e-14
120238000000,1.9095836023552692e-14
120239000000,1.9095836023552692e-14
120240000000,1.9095836023552692e-14
120241000000,1.9095836023552692e-14
120242000000,1.9095836023552692e-14
120243000000,1.9095836023552692e-14
120245000000,1.9095836023552692e-14
120245000000,1.9095836023552692e-14
120246000000,1.9095836023552692e-14
120247000000,1.9095836023552692e-14
120248000000,1.9095836023552692e-14
120249000000,1.9095836023552692e-14
120250000000,1.9095836023552692e-14
120251000000,1.9095836023552692e-14
120252000000,1.9095836023552692e-14
120255000000,1.9095836023552692e-14
120255000000,1.9095836023552692e-14
120255000000,1.9095836023552692e-14
120256000000,1.9095836023552692e-14
120257000000,1.9095836023552692e-14
120261000000,1.9095836023552692e-14
120261000000,1.9095836023552692e-14
120261000000,1.9095836023552692e-14
120261000000,1.9095836023552692e-14
120262000000,1.9095836023552692e-14
