%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8
88133000000,0,150.0,3.197442310920451e-14,5.1181281435219717e-14,3.375077994860476e-14,150.0,-1.247890679678676e-13,4.4075854077618715e-14,-1.2523315717771766e-13,150.0
88134000000,0,149.99999999999994,-6.572520305780927e-14,8.548717289613705e-15,-6.572520305780927e-14,150.0,9.325873406851315e-14,1.4432899320127035e-15,9.281464485866309e-14,150.0
88135000000,0,150.0,8.704148513061227e-14,3.697042672001771e-14,8.704148513061227e-14,149.99999999999997,1.8207657603852567e-14,3.697042672001771e-14,1.7763568394002505e-14,149.99999999999997
88136000000,0,150.00000000000003,1.0658141036401503e-14,1.4432899320127035e-15,1.2434497875801753e-14,150.0,2.1316282072803006e-14,-1.27675647831893e-14,2.1760371282653068e-14,149.99999999999994
88137000000,0,149.99999999999972,-3.090860900556436e-13,5.414557691096888e-13,-3.090860900556436e-13,150.00000000000003,1.2962964035523328e-12,5.485611964672898e-13,1.2954082251326327e-12,150.00000000000023
88138000000,0,149.99999999999997,-5.684341886080802e-14,4.9960036108132044e-15,-5.684341886080802e-14,150.0,0.0,4.9960036108132044e-15,-4.440892098500626e-16,150.00000000000003
88139000000,0,150.0,-3.552713678800501e-15,1.4432899320127035e-15,-3.552713678800501e-15,150.0,3.9968028886505635e-15,-2.1094237467877974e-15,3.1086244689504383e-15,149.99999999999997
88140000000,0,149.99999999999997,-2.4868995751603507e-14,-4.923839114212569e-14,-2.842170943040401e-14,149.99999999999997,-3.552713678800501e-15,-3.502753642692369e-14,-2.6645352591003757e-15,149.99999999999997
88141000000,0,150.00000000000003,1.4210854715202004e-14,-4.923839114212569e-14,1.0658141036401503e-14,149.99999999999997,-6.306066779870889e-14,-4.746203430272544e-14,-6.306066779870889e-14,150.0
88142000000,0,150.00000000000026,-1.950439809661475e-12,1.4971357487070236e-13,-1.9539925233402755e-12,150.00000000000028,1.9273471707492718e-12,1.6392442958590436e-13,1.9273471707492718e-12,149.99999999999946
88143000000,0,150.00000000000003,-5.684341886080802e-14,2.1815882433884326e-14,-6.039613253960852e-14,149.99999999999997,-1.2434497875801753e-14,7.605027718682322e-15,-1.0658141036401503e-14,149.99999999999997
88144000000,0,149.99999999999997,4.973799150320701e-14,-6.6058269965196814e-15,4.618527782440651e-14,149.99999999999997,-8.260059303211165e-14,-6.6058269965196814e-15,-8.260059303211165e-14,149.99999999999997
88145000000,0,149.99999999999994,3.552713678800501e-14,4.052314039881821e-15,2.842170943040401e-14,149.99999999999997,-3.2862601528904634e-14,4.052314039881821e-15,-3.2862601528904634e-14,149.99999999999997
88146000000,0,150.00000000000003,4.263256414560601e-14,7.155387393709134e-14,3.907985046680551e-14,149.99999999999994,1.7763568394002505e-13,6.444844657949034e-14,1.794120407794253e-13,149.99999999999994
88147000000,0,150.0,2.1316282072803006e-14,5.0237591864288333e-14,1.7763568394002505e-14,149.99999999999997,9.769962616701378e-15,4.313216450668733e-14,9.769962616701378e-15,150.0
88148000000,0,149.99999999999957,-4.533262654149439e-12,-6.887268533262159e-13,-4.53681536782824e-12,150.00000000000114,-3.065103726385132e-12,-6.887268533262159e-13,-3.065103726385132e-12,149.99999999999923
88149000000,0,150.00000000000003,1.8474111129762605e-13,-6.6058269965196814e-15,1.8118839761882555e-13,149.99999999999994,-1.723066134218243e-13,7.605027718682322e-15,-1.723066134218243e-13,149.99999999999997
88150000000,0,149.99999999999997,-1.0658141036401503e-14,-3.7636560534792807e-14,-1.4210854715202004e-14,150.0,1.509903313490213e-14,-3.5860203695392556e-14,1.5987211554602254e-14,150.0
88151000000,0,150.0,-1.4210854715202004e-14,6.772360450213455e-15,-1.0658141036401503e-14,150.0,-1.3322676295501878e-14,-7.438494264988549e-15,-1.3322676295501878e-14,149.99999999999997
88152000000,0,149.99999999999994,-3.907985046680551e-14,-9.270362255620057e-14,-3.907985046680551e-14,150.00000000000003,-9.947598300641403e-14,-9.270362255620057e-14,-9.947598300641403e-14,150.00000000000009
88153000000,0,149.99999999999997,7.105427357601002e-15,4.5852210917018965e-14,7.105427357601002e-15,150.0,-1.0658141036401503e-14,4.5852210917018965e-14,-1.2434497875801753e-14,150.0
88154000000,0,150.00000000000003,-3.552713678800501e-15,-2.1649348980190553e-14,-3.552713678800501e-15,150.0,-8.881784197001252e-16,-7.438494264988549e-15,-8.881784197001252e-16,150.0
88155000000,0,150.00000000000003,3.552713678800501e-15,-2.5202062658991053e-14,3.552713678800501e-15,150.0,-5.329070518200751e-15,-2.5202062658991053e-14,-5.329070518200751e-15,150.00000000000003
88156000000,0,150.00000000000003,-3.552713678800501e-15,3.219646771412954e-15,0.0,150.0,0.0,3.219646771412954e-15,0.0,150.00000000000003
88157000000,0,149.99999999999997,1.0658141036401503e-14,-1.454392162258955e-14,1.4210854715202004e-14,150.0,8.881784197001252e-15,-2.1649348980190553e-14,7.105427357601002e-15,150.0
88158000000,0,150.00000000000003,7.105427357601002e-15,-2.1649348980190553e-14,7.105427357601002e-15,150.0,-7.993605777301127e-15,-2.1649348980190553e-14,-7.993605777301127e-15,149.99999999999997
88159000000,0,150.00000000000003,-1.7763568394002505e-14,2.808864252301646e-14,-2.1316282072803006e-14,150.0,1.509903313490213e-14,2.808864252301646e-14,1.509903313490213e-14,149.99999999999994
88160000000,0,150.00000000000009,-4.263256414560601e-14,8.326672684688674e-15,-3.907985046680551e-14,150.00000000000003,1.7763568394002505e-15,2.2537527399890678e-14,1.7763568394002505e-15,149.99999999999994
88161000000,0,150.00000000000003,1.4210854715202004e-14,8.326672684688674e-15,1.4210854715202004e-14,150.00000000000003,-3.552713678800501e-15,1.5432100042289676e-14,-5.329070518200751e-15,150.0
88162000000,0,150.00000000000003,3.197442310920451e-14,-2.0095036745715333e-14,3.197442310920451e-14,150.00000000000003,-5.684341886080802e-14,-2.0095036745715333e-14,-5.684341886080802e-14,149.99999999999997
88163000000,0,150.0,1.0658141036401503e-14,-9.43689570931383e-15,7.105427357601002e-15,150.00000000000003,2.3092638912203256e-14,-5.88418203051333e-15,2.3092638912203256e-14,150.00000000000003
88164000000,0,150.0,-3.552713678800501e-15,-3.430589146091734e-14,-7.105427357601002e-15,150.00000000000003,-9.769962616701378e-15,-4.141131881851834e-14,-9.769962616701378e-15,150.00000000000003
88165000000,0,150.00000000000003,-3.197442310920451e-14,-5.88418203051333e-15,-3.197442310920451e-14,150.00000000000003,2.3092638912203256e-14,-5.88418203051333e-15,2.4868995751603507e-14,149.99999999999997
88166000000,0,150.00000000000006,-3.552713678800501e-14,8.326672684688674e-15,-3.552713678800501e-14,150.00000000000003,-9.947598300641403e-14,2.2537527399890678e-14,-1.0125233984581428e-13,149.99999999999994
88167000000,0,149.99999999999733,-2.1721291432186263e-11,-4.2975623060215185e-12,-2.1721291432186263e-11,150.00000000000904,-4.527134223053508e-11,-4.3046677333791195e-12,-4.5272230408954783e-11,149.99999999999363
88168000000,0,150.00000000000003,-1.4210854715202004e-14,-5.88418203051333e-15,-1.4210854715202004e-14,150.00000000000003,-2.042810365310288e-14,-1.2989609388114332e-14,-1.865174681370263e-14,150.0
88169000000,0,149.99999999999986,1.0658141036401503e-13,5.4067861299245124e-14,1.0302869668521453e-13,149.99999999999997,7.460698725481052e-14,5.4067861299245124e-14,7.460698725481052e-14,150.00000000000014
88170000000,0,149.99999999999997,3.552713678800501e-15,1.1435297153639112e-14,3.552713678800501e-15,150.0,-8.881784197001252e-15,4.3298697960381105e-15,-8.881784197001252e-15,150.0
88171000000,0,150.0,6.039613253960852e-14,1.1435297153639112e-14,6.039613253960852e-14,149.99999999999997,3.375077994860476e-14,4.3298697960381105e-15,3.375077994860476e-14,149.99999999999997
88172000000,0,150.0,-1.0658141036401503e-14,1.8540724511240114e-14,-1.4210854715202004e-14,150.0,1.7763568394002505e-15,1.8540724511240114e-14,-1.7763568394002505e-15,150.00000000000003
88173000000,0,149.99999999999991,2.0250467969162855e-13,1.1435297153639112e-14,1.9895196601282805e-13,149.99999999999997,-2.007283228522283e-13,-2.7755575615628914e-15,-2.007283228522283e-13,150.00000000000009
88174000000,0,150.0,-2.842170943040401e-14,-2.7755575615628914e-15,-2.842170943040401e-14,150.0,0.0,1.1435297153639112e-14,1.7763568394002505e-15,149.99999999999997
88175000000,0,149.99999999999986,1.4210854715202004e-14,-3.11972669919669e-14,1.0658141036401503e-14,150.0,-3.552713678800501e-15,-3.11972669919669e-14,-5.329070518200751e-15,150.00000000000014
88176000000,0,150.00000000000006,-2.4868995751603507e-14,-2.7755575615628914e-15,-2.4868995751603507e-14,150.0,-4.796163466380676e-14,-2.7755575615628914e-15,-4.618527782440651e-14,150.0
88177000000,0,150.0000000000011,-3.197442310920451e-13,4.5197179332490123e-13,-3.197442310920451e-13,150.00000000000009,-2.220446049250313e-13,4.377609386096992e-13,-2.220446049250313e-13,149.9999999999988
88178000000,0,149.9999999999993,-1.3145040611561853e-13,-7.630562848248701e-13,-1.3145040611561853e-13,150.0000000000001,-5.933031843596837e-13,-7.772671395400721e-13,-5.933031843596837e-13,150.00000000000063
88179000000,0,149.99999999999997,-1.4210854715202004e-14,-2.4091839634365897e-14,-1.4210854715202004e-14,150.0,-3.552713678800501e-15,-2.4091839634365897e-14,-3.552713678800501e-15,149.99999999999997
88180000000,0,150.0,-1.0658141036401503e-14,3.907985046680551e-14,-1.0658141036401503e-14,149.99999999999997,5.5067062021407764e-14,4.085620730620576e-14,5.3290705182007514e-14,150.0
88181000000,0,150.0,7.105427357601002e-15,1.0658141036401503e-14,7.105427357601002e-15,149.99999999999997,2.3092638912203256e-14,3.197442310920451e-14,2.1316282072803006e-14,149.99999999999997
88182000000,0,149.99999999999972,6.750155989720952e-14,1.7763568394002505e-14,7.105427357601002e-14,149.99999999999997,-6.750155989720952e-14,1.7763568394002505e-14,-6.750155989720952e-14,150.0000000000003
88183000000,0,150.00000000000003,-3.552713678800501e-15,3.552713678800501e-15,-7.105427357601002e-15,150.0,1.0658141036401503e-14,1.0658141036401503e-14,1.2434497875801753e-14,149.99999999999997
88184000000,0,150.00000000000003,-7.105427357601002e-15,7.105427357601002e-15,-7.105427357601002e-15,150.0,8.881784197001252e-15,3.552713678800501e-15,8.881784197001252e-15,150.0
88185000000,0,149.99999999999972,5.115907697472721e-13,5.222489107836736e-13,5.151434834260726e-13,149.99999999999983,1.4033219031261979e-13,5.222489107836736e-13,1.4033219031261979e-13,150.00000000000048
88186000000,0,150.0,-7.105427357601002e-15,-2.1316282072803006e-14,-7.105427357601002e-15,150.0,3.552713678800501e-15,-2.1316282072803006e-14,3.552713678800501e-15,150.0
88187000000,0,150.0,-9.237055564881302e-14,1.0302869668521453e-13,-9.237055564881302e-14,150.0,0.0,9.947598300641403e-14,0.0,150.0
88188000000,0,150.0,-2.5224267119483557e-13,1.7763568394002505e-14,-2.5224267119483557e-13,150.00000000000003,1.8474111129762605e-13,1.7763568394002505e-14,1.8474111129762605e-13,149.99999999999997
88189000000,0,149.99999999999997,-6.039613253960852e-14,-1.2434497875801753e-14,-6.039613253960852e-14,150.0,-1.0658141036401503e-14,-1.0658141036401503e-14,-1.0658141036401503e-14,149.99999999999997
88190000000,0,150.00000000000003,0.0,6.8833827526759706e-15,-3.552713678800501e-15,150.0,3.552713678800501e-15,6.8833827526759706e-15,3.552713678800501e-15,150.00000000000003
88191000000,0,150.00000000000006,-3.552713678800501e-14,-7.327471962526033e-15,-3.552713678800501e-14,150.0,-2.4868995751603507e-14,-7.327471962526033e-15,-2.4868995751603507e-14,150.0
88192000000,0,150.0,3.552713678800501e-15,-2.864375403532904e-14,0.0,150.0,7.105427357601002e-15,-2.864375403532904e-14,1.0658141036401503e-14,149.99999999999997
88193000000,0,149.99999999999994,-1.0302869668521453e-13,-2.1538326677728037e-14,-9.947598300641403e-14,150.00000000000003,-2.842170943040401e-14,-2.1538326677728037e-14,-3.019806626980426e-14,150.0
88194000000,0,150.00000000000003,-4.618527782440651e-14,-3.774758283725532e-15,-4.618527782440651e-14,150.0,3.197442310920451e-14,-2.220446049250313e-16,3.197442310920451e-14,150.0
88195000000,0,150.00000000000006,-4.263256414560601e-14,3.530509218307998e-14,-4.263256414560601e-14,150.0,1.0658141036401503e-14,3.530509218307998e-14,1.0658141036401503e-14,149.99999999999994
88196000000,0,150.00000000000003,-3.552713678800501e-15,-2.220446049250313e-16,-3.552713678800501e-15,150.0,0.0,-2.220446049250313e-16,-1.7763568394002505e-15,149.99999999999997
88197000000,0,149.99999999999994,7.105427357601002e-15,-9.259260025373806e-14,7.105427357601002e-15,150.0,7.105427357601002e-15,-8.548717289613705e-14,7.105427357601002e-15,150.00000000000003
88198000000,0,150.00000000000003,-7.105427357601002e-15,2.4646951146678475e-14,-7.105427357601002e-15,150.0,-7.105427357601002e-15,2.1094237467877974e-14,-5.329070518200751e-15,150.0
88199000000,0,149.99999999999997,-1.0658141036401503e-14,-2.1538326677728037e-14,-1.0658141036401503e-14,150.0,0.0,-2.1538326677728037e-14,3.552713678800501e-15,150.0
88200000000,0,150.0,6.394884621840902e-14,-9.992007221626409e-15,6.750155989720952e-14,150.00000000000003,-2.6645352591003757e-14,4.440892098500626e-15,-2.6645352591003757e-14,150.00000000000003
88201000000,0,150.00000000000003,-3.552713678800501e-14,-2.4202861936828413e-14,-3.197442310920451e-14,150.00000000000003,5.3290705182007514e-14,-2.398081733190338e-14,5.684341886080802e-14,150.0
88202000000,0,149.99999999999994,-6.039613253960852e-14,-6.439293542825908e-15,-5.684341886080802e-14,150.00000000000006,-1.7763568394002505e-15,-6.217248937900877e-15,-1.7763568394002505e-15,150.00000000000003
88203000000,0,150.00000000000003,-3.907985046680551e-14,4.218847493575595e-15,-3.552713678800501e-14,150.00000000000003,4.263256414560601e-14,1.865174681370263e-14,4.263256414560601e-14,150.0
88204000000,0,150.00000000000006,7.105427357601002e-15,-2.886579864025407e-15,1.0658141036401503e-14,150.00000000000006,-4.440892098500626e-14,-2.6645352591003757e-15,-4.618527782440651e-14,150.0
88205000000,0,150.00000000000003,2.842170943040401e-14,3.9745984281580604e-14,2.842170943040401e-14,150.00000000000003,-8.881784197001252e-15,3.9968028886505635e-14,-7.105427357601002e-15,150.00000000000006
88206000000,0,149.9999999999997,2.842170943040401e-14,-1.0946799022804043e-13,3.197442310920451e-14,150.00000000000003,-4.263256414560601e-14,-1.092459456231154e-13,-4.618527782440651e-14,150.00000000000037
88207000000,0,150.0,-1.0658141036401503e-14,1.84297022087776e-14,-7.105427357601002e-15,150.00000000000003,5.5067062021407764e-14,4.440892098500626e-15,5.5067062021407764e-14,150.00000000000003
88208000000,0,150.0,-6.039613253960852e-14,1.84297022087776e-14,-5.684341886080802e-14,150.00000000000006,-8.526512829121202e-14,1.865174681370263e-14,-8.526512829121202e-14,150.0
88209000000,0,150.0,-2.1316282072803006e-14,1.84297022087776e-14,-1.7763568394002505e-14,150.00000000000003,6.572520305780927e-14,4.440892098500626e-15,6.750155989720952e-14,150.0
88210000000,0,150.0,-3.552713678800501e-15,2.1316282072803006e-14,0.0,149.99999999999997,7.105427357601002e-15,3.552713678800501e-14,7.105427357601002e-15,150.00000000000003
88211000000,0,149.99999999999997,-4.973799150320701e-14,-1.2434497875801753e-14,-4.973799150320701e-14,149.99999999999997,1.9539925233402755e-14,-1.2434497875801753e-14,1.7763568394002505e-14,150.00000000000003
88212000000,0,150.00000000000003,-3.907985046680551e-14,2.1316282072803006e-14,-3.907985046680551e-14,149.99999999999997,1.5987211554602254e-14,7.105427357601002e-15,1.5987211554602254e-14,150.00000000000003
88213000000,0,150.0,2.842170943040401e-14,-8.881784197001252e-16,2.842170943040401e-14,149.99999999999994,5.329070518200751e-15,-1.7763568394002505e-15,5.329070518200751e-15,150.0
88214000000,0,150.00000000000003,1.7763568394002505e-14,2.398081733190338e-14,1.7763568394002505e-14,149.99999999999997,-5.329070518200751e-15,2.3092638912203256e-14,-5.329070518200751e-15,150.0
88215000000,0,149.99999999999997,-2.4868995751603507e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,149.99999999999997,-4.973799150320701e-14,-2.1316282072803006e-14,-4.973799150320701e-14,150.00000000000006
88216000000,0,150.0,-5.684341886080802e-14,1.0658141036401503e-14,-5.684341886080802e-14,149.99999999999997,2.842170943040401e-14,7.105427357601002e-15,2.842170943040401e-14,150.0
88217000000,0,150.00000000000014,-1.3855583347321954e-13,-3.552713678800501e-14,-1.3500311979441904e-13,149.99999999999997,1.4210854715202004e-13,-4.973799150320701e-14,1.4210854715202004e-13,149.99999999999991
88218000000,0,149.99999999999991,-1.4210854715202004e-14,-9.947598300641403e-14,-1.4210854715202004e-14,149.99999999999997,2.6645352591003757e-14,-9.947598300641403e-14,2.6645352591003757e-14,150.00000000000006
88219000000,0,149.99999999999983,-1.7763568394002505e-13,4.973799150320701e-14,-1.7763568394002505e-13,150.00000000000003,-1.2434497875801753e-13,3.552713678800501e-14,-1.2256862191861728e-13,150.00000000000009
88220000000,0,150.00000000000006,3.552713678800501e-15,-5.484501741648273e-14,0.0,150.0,1.7763568394002505e-15,-4.063416270128073e-14,3.552713678800501e-15,149.99999999999997
88221000000,0,149.99999999999994,2.4868995751603507e-14,1.0880185641326534e-14,2.1316282072803006e-14,150.0,-8.881784197001252e-15,1.2656542480726785e-14,-8.881784197001252e-15,150.00000000000003
88222000000,0,149.99999999999997,1.4210854715202004e-14,-5.10702591327572e-15,7.105427357601002e-15,150.0,-1.2434497875801753e-14,2.3314683517128287e-14,-1.2434497875801753e-14,150.0
88223000000,0,150.00000000000003,-3.552713678800501e-15,-1.2212453270876722e-14,0.0,150.0,1.5987211554602254e-14,-1.2212453270876722e-14,1.5987211554602254e-14,150.00000000000003
88224000000,0,150.0000000000001,-1.7763568394002505e-14,6.59472476627343e-14,-1.7763568394002505e-14,150.0,-1.7763568394002505e-15,6.59472476627343e-14,-1.7763568394002505e-15,149.99999999999991
88225000000,0,150.00000000000003,-3.552713678800501e-14,1.6209256159527285e-14,-3.552713678800501e-14,150.0,0.0,1.6209256159527285e-14,-3.552713678800501e-15,150.00000000000003
88226000000,0,150.0,3.552713678800501e-15,2.6867397195928788e-14,3.552713678800501e-15,150.0,-1.7763568394002505e-15,2.6867397195928788e-14,-1.7763568394002505e-15,149.99999999999997
88227000000,0,150.00000000000006,3.197442310920451e-14,-1.5765166949677223e-14,3.197442310920451e-14,149.99999999999997,4.440892098500626e-14,-1.9317880628477724e-14,4.263256414560601e-14,149.99999999999997
88228000000,0,150.0,2.1316282072803006e-14,-4.418687638008123e-14,2.1316282072803006e-14,149.99999999999991,4.3520742565306136e-13,-4.063416270128073e-14,4.3165471197426086e-13,150.0000000000001
88229000000,0,150.00000000000003,3.552713678800501e-15,-1.3100631690576847e-14,3.552713678800501e-15,150.0,-7.105427357601002e-15,-1.3988810110276972e-14,-8.881784197001252e-15,150.00000000000003
88230000000,0,149.99999999999997,1.5631940186722204e-13,-2.886579864025407e-14,1.5276668818842154e-13,150.0,1.2434497875801753e-14,-2.930988785010413e-14,1.0658141036401503e-14,150.0
88231000000,0,150.0,1.4210854715202004e-14,-1.4654943925052066e-14,1.4210854715202004e-14,150.00000000000003,1.2434497875801753e-14,-1.509903313490213e-14,1.0658141036401503e-14,149.99999999999997
88232000000,0,150.00000000000003,1.0302869668521453e-13,1.3766765505351941e-14,1.0302869668521453e-13,150.0,-5.329070518200751e-15,9.769962616701378e-15,-7.105427357601002e-15,150.00000000000003
88233000000,0,150.0,3.552713678800501e-15,-1.021405182655144e-14,0.0,150.00000000000003,-7.105427357601002e-15,-1.0658141036401503e-14,-8.881784197001252e-15,149.99999999999997
88234000000,0,150.00000000000003,1.7763568394002505e-14,7.549516567451064e-15,1.7763568394002505e-14,150.00000000000003,1.7763568394002505e-14,8.881784197001252e-15,1.5987211554602254e-14,149.99999999999997
88235000000,0,149.99999999999997,7.105427357601002e-15,-1.4654943925052066e-14,7.105427357601002e-15,150.00000000000003,3.552713678800501e-15,-1.509903313490213e-14,1.7763568394002505e-15,149.99999999999997
88236000000,0,149.99999999999997,-3.552713678800501e-15,1.3766765505351941e-14,-7.105427357601002e-15,150.00000000000006,-1.7763568394002505e-15,1.3322676295501878e-14,-1.7763568394002505e-15,149.99999999999997
88237000000,0,150.0,-1.0658141036401503e-14,6.661338147750939e-15,-7.105427357601002e-15,150.00000000000006,-1.5987211554602254e-14,1.3322676295501878e-14,-2.1316282072803006e-14,149.99999999999997
88238000000,0,150.0,-1.4210854715202004e-14,-4.440892098500626e-16,-1.4210854715202004e-14,150.00000000000003,1.7763568394002505e-15,1.3322676295501878e-14,-1.7763568394002505e-15,150.00000000000003
88239000000,0,150.0,2.842170943040401e-14,6.661338147750939e-15,2.4868995751603507e-14,150.00000000000003,1.9539925233402755e-14,-8.881784197001252e-16,1.7763568394002505e-14,150.00000000000003
88240000000,0,149.99999999999997,4.618527782440651e-14,-1.865174681370263e-14,4.618527782440651e-14,150.00000000000003,-8.881784197001252e-14,-1.865174681370263e-14,-8.526512829121202e-14,150.00000000000003
88241000000,0,149.99999999999997,1.4566126083082054e-13,3.108624468950438e-14,1.4566126083082054e-13,149.99999999999997,4.263256414560601e-14,3.108624468950438e-14,4.618527782440651e-14,150.00000000000003
88242000000,0,150.00000000000003,2.4868995751603507e-14,-1.2878587085651816e-14,2.4868995751603507e-14,150.00000000000003,-4.618527782440651e-14,-1.2878587085651816e-14,-4.263256414560601e-14,149.99999999999997
88243000000,0,150.0,7.815970093361102e-14,-5.773159728050814e-14,7.815970093361102e-14,150.00000000000034,-1.4210854715202004e-12,-5.773159728050814e-14,-1.4175327578413999e-12,149.99999999999966
88244000000,0,150.0,-2.4868995751603507e-14,-4.440892098500626e-15,-2.4868995751603507e-14,150.00000000000003,3.552713678800501e-14,-1.1546319456101628e-14,3.907985046680551e-14,150.0
88245000000,0,149.99999999999994,-5.684341886080802e-14,7.016609515630989e-14,-5.684341886080802e-14,150.00000000000003,8.881784197001252e-14,6.661338147750939e-14,9.237055564881302e-14,150.00000000000006
88246000000,0,150.0,-6.750155989720952e-14,2.6645352591003757e-15,-6.750155989720952e-14,150.00000000000003,8.526512829121202e-14,2.6645352591003757e-15,8.881784197001252e-14,150.00000000000003
88247000000,0,150.00000000000003,4.973799150320701e-14,-1.865174681370263e-14,4.973799150320701e-14,150.00000000000003,-1.7763568394002505e-14,-1.865174681370263e-14,-1.4210854715202004e-14,149.99999999999997
88248000000,0,149.99999999999972,-3.623767952376511e-13,-1.8918200339612667e-13,-3.588240815588506e-13,150.0000000000001,1.4566126083082054e-13,-1.7497114868092467e-13,1.4921397450962104e-13,150.0000000000002
88249000000,0,150.0,-3.552713678800501e-15,2.042810365310288e-14,-3.552713678800501e-15,150.00000000000003,-3.552713678800501e-15,2.398081733190338e-14,3.552713678800501e-15,150.0
88250000000,0,150.0,2.1316282072803006e-14,-2.220446049250313e-15,2.1316282072803006e-14,150.00000000000003,7.105427357601002e-15,-5.773159728050814e-15,1.4210854715202004e-14,150.00000000000003
88251000000,0,150.0,3.552713678800501e-15,-2.220446049250313e-15,3.552713678800501e-15,150.00000000000003,1.0658141036401503e-14,-2.220446049250313e-15,1.0658141036401503e-14,150.00000000000003
88252000000,0,150.00000000000009,2.7000623958883807e-13,1.9095836023552692e-14,2.7000623958883807e-13,149.99999999999997,-9.592326932761353e-14,1.9095836023552692e-14,-9.592326932761353e-14,149.99999999999997
88253000000,0,149.99999999999997,-4.973799150320701e-14,-1.6431300764452317e-14,-5.3290705182007514e-14,150.00000000000006,-7.105427357601002e-15,-2.353672812205332e-14,-3.552713678800501e-15,149.99999999999997
88254000000,0,149.99999999999994,-5.684341886080802e-14,-3.774758283725532e-14,-5.684341886080802e-14,150.00000000000006,-1.4210854715202004e-14,-3.774758283725532e-14,-1.4210854715202004e-14,149.99999999999997
88255000000,0,150.00000000000003,4.618527782440651e-14,-9.325873406851315e-15,4.618527782440651e-14,150.00000000000003,-6.394884621840902e-14,-1.6431300764452317e-14,-6.039613253960852e-14,150.0
88256000000,0,150.00000000000009,3.552713678800501e-15,1.9095836023552692e-14,3.552713678800501e-15,150.00000000000003,3.907985046680551e-14,4.884981308350689e-15,3.907985046680551e-14,149.99999999999994
88257000000,0,149.99999999999713,-1.4019008176546777e-11,-3.725464381432175e-12,-1.4019008176546777e-11,150.00000000000526,-4.938272013532696e-12,-3.718358954074574e-12,-4.938272013532696e-12,149.99999999999758
88258000000,0,150.0,-1.1723955140041653e-13,-1.6431300764452317e-14,-1.1723955140041653e-13,150.0000000000001,-1.7763568394002505e-13,-1.6431300764452317e-14,-1.7053025658242404e-13,149.99999999999994
88259000000,0,150.0,0.0,9.769962616701378e-15,3.552713678800501e-15,150.00000000000003,3.552713678800501e-15,2.398081733190338e-14,7.105427357601002e-15,149.99999999999997
88260000000,0,150.0,0.0,3.8191672047105385e-14,3.552713678800501e-15,150.00000000000003,-1.0658141036401503e-14,3.108624468950438e-14,-1.0658141036401503e-14,149.99999999999997
88261000000,0,149.99999999999997,-3.552713678800501e-14,-4.440892098500626e-15,-3.197442310920451e-14,150.00000000000003,0.0,-4.440892098500626e-15,0.0,150.0
88262000000,0,150.00000000000009,1.7763568394002505e-14,-4.440892098500626e-15,2.1316282072803006e-14,150.00000000000003,-1.0658141036401503e-14,9.769962616701378e-15,-1.0658141036401503e-14,149.99999999999994
88263000000,0,149.99999999999918,-2.7284841053187847e-12,-1.3233858453531866e-13,-2.7249313916399842e-12,150.00000000000026,1.9610979506978765e-12,-1.3233858453531866e-13,1.964650664376677e-12,150.00000000000057
88264000000,0,150.00000000000003,-3.552713678800501e-14,9.769962616701378e-15,-3.552713678800501e-14,150.00000000000003,1.0658141036401503e-14,9.769962616701378e-15,1.0658141036401503e-14,149.99999999999997
88265000000,0,150.00000000000003,1.0658141036401503e-14,9.769962616701378e-15,1.4210854715202004e-14,150.0,4.618527782440651e-14,9.769962616701378e-15,4.618527782440651e-14,149.99999999999997
88266000000,0,149.99999999999997,1.0658141036401503e-14,-4.884981308350689e-15,1.0658141036401503e-14,150.00000000000003,-3.552713678800501e-15,-5.773159728050814e-15,-3.552713678800501e-15,149.99999999999997
88267000000,0,150.00000000000003,-3.907985046680551e-14,-2.5757174171303632e-14,-3.907985046680551e-14,150.00000000000003,-3.552713678800501e-15,-2.5757174171303632e-14,-3.552713678800501e-15,150.0
88268000000,0,150.0,-7.105427357601002e-15,-4.440892098500626e-15,-3.552713678800501e-15,150.00000000000003,-3.552713678800501e-15,-7.993605777301127e-15,-3.552713678800501e-15,149.99999999999997
88269000000,0,149.99999999999997,1.4210854715202004e-14,-4.440892098500626e-15,1.4210854715202004e-14,150.00000000000003,3.552713678800501e-15,9.769962616701378e-15,3.552713678800501e-15,150.0
88270000000,0,150.0,-3.552713678800501e-15,-8.881784197001252e-15,-3.552713678800501e-15,150.0,2.1316282072803006e-14,-1.7763568394002505e-15,2.1316282072803006e-14,149.99999999999997
88271000000,0,150.0,1.0658141036401503e-14,-7.283063041541027e-14,1.0658141036401503e-14,150.0,7.105427357601002e-15,-6.572520305780927e-14,3.552713678800501e-15,150.00000000000009
88272000000,0,150.00000000000009,4.014566457044566e-13,1.1901590823981678e-13,4.014566457044566e-13,149.99999999999983,2.2382096176443156e-13,1.1901590823981678e-13,2.2026824808563106e-13,150.0000000000001
88273000000,0,150.00000000000003,-2.4868995751603507e-14,-8.881784197001252e-15,-2.842170943040401e-14,150.0,7.815970093361102e-14,-8.881784197001252e-15,7.460698725481052e-14,149.99999999999997
88274000000,0,150.00000000000006,-3.552713678800501e-15,5.329070518200751e-15,0.0,150.0,1.4210854715202004e-14,-8.881784197001252e-15,1.4210854715202004e-14,149.99999999999991
