%time,field.data
35543000000,5.850567868423392e-18
35544000000,5.850567868423392e-18
35545000000,5.850567868423392e-18
35546000000,5.850567868423392e-18
35547000000,5.850567868423392e-18
35548000000,5.850567868423392e-18
35549000000,5.850567868423392e-18
35550000000,5.850567868423392e-18
35551000000,5.850567868423392e-18
35552000000,5.850567868423392e-18
35553000000,5.850567868423392e-18
35554000000,5.850567868423392e-18
35555000000,5.850567868423392e-18
35556000000,5.850567868423392e-18
35557000000,5.850567868423392e-18
35558000000,5.850567868423392e-18
35559000000,5.850567868423392e-18
35560000000,5.850567868423392e-18
35561000000,5.850567868423392e-18
35562000000,5.850567868423392e-18
35563000000,5.850567868423392e-18
35564000000,5.850567868423392e-18
35565000000,5.850567868423392e-18
35566000000,5.850567868423392e-18
35567000000,5.850567868423392e-18
35568000000,5.850567868423392e-18
35569000000,5.850567868423392e-18
35570000000,5.850567868423392e-18
35571000000,5.850567868423392e-18
35572000000,5.850567868423392e-18
35573000000,5.850567868423392e-18
35574000000,5.850567868423392e-18
35575000000,5.850567868423392e-18
35576000000,5.850567868423392e-18
35577000000,5.850567868423392e-18
35578000000,5.850567868423392e-18
35579000000,5.850567868423392e-18
35580000000,5.850567868423392e-18
35581000000,5.850567868423392e-18
35582000000,5.850567868423392e-18
35583000000,5.850567868423392e-18
35584000000,5.850567868423392e-18
35585000000,5.850567868423392e-18
35586000000,5.850567868423392e-18
35587000000,5.850567868423392e-18
35588000000,5.850567868423392e-18
35589000000,5.850567868423392e-18
35590000000,5.850567868423392e-18
35591000000,5.850567868423392e-18
35592000000,5.850567868423392e-18
35593000000,5.850567868423392e-18
35594000000,5.850567868423392e-18
35595000000,5.850567868423392e-18
35596000000,5.850567868423392e-18
35597000000,5.850567868423392e-18
35598000000,5.850567868423392e-18
35599000000,5.850567868423392e-18
35600000000,5.850567868423392e-18
35601000000,5.850567868423392e-18
35602000000,5.850567868423392e-18
35603000000,5.850567868423392e-18
35604000000,5.850567868423392e-18
35605000000,5.850567868423392e-18
35606000000,5.850567868423392e-18
35607000000,5.850567868423392e-18
35608000000,5.850567868423392e-18
35609000000,5.850567868423392e-18
35610000000,5.850567868423392e-18
35611000000,5.850567868423392e-18
35612000000,5.850567868423392e-18
35613000000,5.850567868423392e-18
35614000000,5.850567868423392e-18
35615000000,5.850567868423392e-18
35616000000,5.850567868423392e-18
35617000000,5.850567868423392e-18
35618000000,5.850567868423392e-18
35619000000,5.850567868423392e-18
35620000000,5.850567868423392e-18
35621000000,5.850567868423392e-18
35622000000,5.850567868423392e-18
35623000000,5.850567868423392e-18
35624000000,5.850567868423392e-18
35625000000,5.850567868423392e-18
35626000000,5.850567868423392e-18
35627000000,5.850567868423392e-18
35628000000,5.850567868423392e-18
35629000000,5.850567868423392e-18
35630000000,5.850567868423392e-18
35631000000,5.850567868423392e-18
35632000000,5.850567868423392e-18
35633000000,5.850567868423392e-18
35634000000,5.850567868423392e-18
35635000000,5.850567868423392e-18
35636000000,5.850567868423392e-18
35637000000,5.850567868423392e-18
35638000000,5.850567868423392e-18
35639000000,5.850567868423392e-18
35640000000,5.850567868423392e-18
35641000000,5.850567868423392e-18
35642000000,5.850567868423392e-18
35643000000,5.850567868423392e-18
35644000000,5.850567868423392e-18
35645000000,5.850567868423392e-18
35646000000,5.850567868423392e-18
35647000000,5.850567868423392e-18
35648000000,5.850567868423392e-18
35649000000,5.850567868423392e-18
35650000000,5.850567868423392e-18
35651000000,5.850567868423392e-18
35652000000,5.850567868423392e-18
35653000000,5.850567868423392e-18
35654000000,5.850567868423392e-18
35655000000,5.850567868423392e-18
35656000000,5.850567868423392e-18
35657000000,5.850567868423392e-18
35658000000,5.850567868423392e-18
35659000000,5.850567868423392e-18
35660000000,5.850567868423392e-18
35661000000,5.850567868423392e-18
35662000000,5.850567868423392e-18
35663000000,5.850567868423392e-18
35664000000,5.850567868423392e-18
35665000000,5.850567868423392e-18
35666000000,5.850567868423392e-18
35667000000,5.850567868423392e-18
35668000000,5.850567868423392e-18
35669000000,5.850567868423392e-18
35670000000,5.850567868423392e-18
35671000000,5.850567868423392e-18
35672000000,5.850567868423392e-18
35673000000,5.850567868423392e-18
35674000000,5.850567868423392e-18
35675000000,5.850567868423392e-18
35676000000,5.850567868423392e-18
35677000000,5.850567868423392e-18
35678000000,5.850567868423392e-18
35679000000,5.850567868423392e-18
35680000000,5.850567868423392e-18
35681000000,5.850567868423392e-18
35682000000,5.850567868423392e-18
35683000000,5.850567868423392e-18
35684000000,5.850567868423392e-18
35685000000,5.850567868423392e-18
35686000000,5.850567868423392e-18
35687000000,5.850567868423392e-18
